Time,Latitude,Longitude,Heading_Angle,Normal_Acceleration_Command,LOS_Distance,LOS_Distance_Rate,LOS_Angle,LOS_Angle_Rate,LOS_Angle_Acceleration
543,55.3076,-86.7284,339.25,0.0284677,214292,-2340.56,329.391,0.00291997,0.00534801
544,55.3193,-86.7363,339.278,0.0244248,211954,-2337.21,329.392,0.00160702,0.0082025
545,55.3311,-86.7441,339.303,0.0223233,209605,-2349.75,329.394,0.00144131,0.00753516
546,55.3429,-86.7519,339.325,0.0211517,207268,-2336.97,329.395,0.00170701,0.00584325
547,55.3546,-86.7597,339.346,0.0216363,204931,-2336.86,329.397,0.0017804,0.0058406
548,55.3664,-86.7675,339.368,0.0117673,202585,-2346.2,329.397,0.000188878,0.00626616
549,55.3782,-86.7753,339.38,0.0283557,200245,-2339.9,329.401,0.00342996,0.00324584
550,55.39,-86.7831,339.408,0.0265053,197908,-2336.57,329.403,0.00206228,0.007632
551,55.4017,-86.7909,339.435,0.0172992,195562,-2345.89,329.403,0.00038201,0.00879592
552,55.4135,-86.7986,339.452,0.0219204,193226,-2336.34,329.405,0.00217489,0.00443579
553,55.4253,-86.8064,339.474,0.0126403,190880,-2345.69,329.406,0.000511918,0.00549653
554,55.4371,-86.8142,339.486,0.0227189,188544,-2336.15,329.408,0.00238303,0.00408278
555,55.4488,-86.8219,339.509,0.0268264,186208,-2336.06,329.411,0.00250893,0.00604137
556,55.4606,-86.8297,339.536,0.0191204,183863,-2345.39,329.411,0.000756405,0.00838762
557,55.4724,-86.8375,339.555,0.0269545,181527,-2335.82,329.414,0.00266146,0.00550961
558,55.4842,-86.8452,339.582,0.0177372,179182,-2345.17,329.415,0.000881686,0.00706187
559,55.496,-86.8529,339.6,0.0282821,176846,-2335.59,329.418,0.00284301,0.0055808
560,55.5078,-86.8607,339.628,0.0195696,174501,-2344.94,329.419,0.00102236,0.00759419
561,55.5196,-86.8684,339.648,0.0304344,172166,-2335.36,329.422,0.00302638,0.00613929
562,55.5313,-86.8761,339.678,0.009671,169824,-2341.49,329.421,-0.000604458,0.00820022
563,55.5431,-86.8838,339.688,0.0267324,167489,-2335.13,329.424,0.00321365,0.00317246
564,55.5549,-86.8916,339.714,0.0198103,165145,-2344.51,329.426,0.00134278,0.00645842
565,55.5667,-86.8993,339.734,0.022418,162813,-2331.71,329.427,0.00164312,0.00688769
566,55.5785,-86.907,339.757,0.0199938,160469,-2344.29,329.429,0.00150442,0.00592256
567,55.5903,-86.9147,339.777,0.0341923,158134,-2334.7,329.433,0.00371617,0.00563867
568,55.6021,-86.9224,339.811,0.0149933,155793,-2340.84,329.432,-0.000236974,0.00991501
569,55.6139,-86.93,339.826,0.0342171,153459,-2334.44,329.436,0.00389866,0.00492591
570,55.6257,-86.9377,339.86,0.0132386,151118,-2340.59,329.436,-0.000148606,0.00851293
571,55.6376,-86.9454,339.873,0.00740861,148778,-2340.48,329.436,-0.000125697,0.00493439
572,55.6494,-86.953,339.881,0.0299253,146444,-2334.13,329.44,0.00433991,0.00058941
573,55.6612,-86.9607,339.911,0.0154382,144103,-2340.32,329.441,0.000165955,0.00857147
574,55.673,-86.9684,339.926,0.027208,141772,-2330.71,329.443,0.00256413,0.00608666
575,55.6848,-86.976,339.953,0.0272902,139429,-2343.29,329.446,0.00245022,0.00650364
576,55.6966,-86.9837,339.981,0.0165038,137089,-2339.96,329.446,0.000350166,0.00847357
577,55.7084,-86.9913,339.997,0.0269547,134759,-2330.35,329.449,0.00288303,0.00466139
578,55.7202,-86.9989,340.024,0.0150771,132419,-2339.73,329.449,0.000517403,0.00695192
579,55.7321,-87.0066,340.039,0.0123927,130080,-2339.63,329.45,0.000594378,0.00503808
580,55.7439,-87.0142,340.052,0.0267712,127749,-2330.05,329.453,0.00335637,0.00265992
581,55.7557,-87.0218,340.078,0.0189299,125410,-2339.45,329.454,0.000902798,0.00771706
582,55.7675,-87.0294,340.097,0.0173284,123071,-2339.33,329.455,0.000978479,0.00645648
583,55.7794,-87.037,340.115,0.0142278,120731,-2339.23,329.456,0.00111086,0.00407169
584,55.7912,-87.0446,340.129,0.0335821,118402,-2329.64,329.46,0.004082,0.00385322
585,55.803,-87.0522,340.162,0.026056,116063,-2339.02,329.462,0.00141545,0.00993377
586,55.8149,-87.0598,340.188,0.0239537,113724,-2338.87,329.463,0.00143553,0.00859611
587,55.8267,-87.0674,340.212,0.00193647,111388,-2335.56,329.462,-0.00117893,0.0058765
588,55.8385,-87.075,340.214,0.0315218,109059,-2329.15,329.467,0.00472704,3.89143e-05
589,55.8504,-87.0826,340.246,0.0269138,106721,-2338.57,329.469,0.00195134,0.00830674
590,55.8622,-87.0901,340.273,0.0299754,104382,-2338.42,329.471,0.00200411,0.00992968
591,55.874,-87.0977,340.303,0.0072506,102047,-2335.1,329.47,-0.000873908,0.00784271
592,55.8859,-87.1052,340.31,0.0173332,99709,-2338.18,329.472,0.00220381,0.00156315
593,55.8977,-87.1128,340.327,0.00251159,97374,-2334.93,329.471,-0.000581772,0.00383301
594,55.9096,-87.1203,340.33,0.0443169,95045.5,-2328.52,329.478,0.00626235,0.00159572
595,55.9214,-87.1279,340.374,0.0192876,92710.8,-2334.74,329.478,-0.000187965,0.0123174
596,55.9332,-87.1354,340.393,0.0335221,90373,-2337.75,329.481,0.00305041,0.00787358
597,55.9451,-87.143,340.427,0.0111372,88038.6,-2334.44,329.48,-0.000207335,0.00750846
598,55.9569,-87.1505,340.438,0.00522506,85704.3,-2334.32,329.48,-0.000156763,0.00376076
599,55.9688,-87.158,340.443,0.025364,83366.8,-2337.44,329.484,0.00374104,0.000227507
600,55.9806,-87.1655,340.469,0.0149796,81032.6,-2334.18,329.484,0.000422304,0.0072953
601,55.9925,-87.173,340.484,0.0133297,78698.6,-2334.07,329.485,0.000551341,0.0057899
602,56.0044,-87.1805,340.497,0.0361458,76361.4,-2337.16,329.49,0.00474818,0.00265925
603,56.0162,-87.188,340.533,0.0240807,74027.5,-2333.86,329.491,0.00100157,0.0104389
604,56.0281,-87.1955,340.557,0.0207816,71693.8,-2333.7,329.492,0.000992474,0.00849708
605,56.0399,-87.203,340.578,0.0152178,69360.3,-2333.58,329.493,0.00113209,0.00460135
606,56.0518,-87.2105,340.593,0.0157984,67026.8,-2333.48,329.494,0.00137562,0.00397595
607,56.0637,-87.218,340.609,0.0189133,64693.4,-2333.39,329.496,0.00169755,0.00455752
608,56.0755,-87.2255,340.628,0.0226981,62360.1,-2333.29,329.498,0.00201527,0.00555802
609,56.0874,-87.2329,340.651,0.0264287,60026.9,-2333.18,329.5,0.00229182,0.00669098
610,56.0992,-87.2404,340.677,0.0296839,57693.9,-2333.04,329.503,0.00251316,0.00775994
611,56.1111,-87.2479,340.707,0.0322771,55361,-2332.89,329.505,0.00267633,0.0086646
612,56.123,-87.2553,340.739,-0.00385707,53031.4,-2329.57,329.502,-0.00292158,0.00936834
613,56.1349,-87.2628,340.735,0.0180511,50698.8,-2332.64,329.506,0.00309431,-0.00154341
614,56.1467,-87.2702,340.753,0.0312814,48366.2,-2332.59,329.509,0.00392519,0.00307403
615,56.1586,-87.2776,340.785,0.0478492,46033.7,-2332.46,329.514,0.00436291,0.0112687
616,56.1705,-87.2851,340.832,0.00765002,43704.6,-2329.1,329.511,-0.00252898,0.0147143
617,56.1824,-87.2925,340.84,-0.0198706,41363,-2341.67,329.508,-0.00344012,0.00188058
618,56.1942,-87.2999,340.82,0.0225841,39030.8,-2332.11,329.514,0.0056356,-0.00898487
619,56.2061,-87.3073,340.843,0.00353547,36701.9,-2328.94,329.513,-0.0010003,0.00612648
620,56.218,-87.3147,340.846,0.0621923,34369.9,-2332.01,329.521,0.00819957,0.00453831
621,56.2299,-87.3222,340.908,0.0248964,32041.2,-2328.69,329.52,-0.000377465,0.0164775
622,56.2418,-87.3296,340.933,0.00837614,29712.8,-2328.46,329.519,-0.00125326,0.0100492
623,56.2537,-87.3369,340.942,-0.0134652,27371.7,-2341.08,329.517,-0.00180287,-0.000840879
624,56.2655,-87.3443,340.928,-0.0067378,25043.3,-2328.36,329.518,0.000279744,-0.00517029
625,56.2774,-87.3517,340.922,0.102155,22711.8,-2331.53,329.533,0.0158793,-0.00217661
626,56.2893,-87.3591,341.024,0.0733626,20383.6,-2328.14,329.537,0.00312424,0.0316188
627,56.3012,-87.3665,341.097,0.0404868,18055.9,-2327.69,329.536,-0.000774234,0.0274479
628,56.3131,-87.3738,341.138,-0.151287,15719,-2336.98,329.511,-0.0243716,0.00685615
629,56.325,-87.3812,340.986,-0.0827835,13391.3,-2327.65,329.511,-0.000313124,-0.0485388
630,56.3369,-87.3886,340.903,0.242868,11060,-2331.34,329.556,0.044768,-0.0332264
631,56.3488,-87.396,341.146,0.305281,8732.18,-2327.79,329.581,0.0252499,0.0826049
632,56.3607,-87.4032,341.452,-0.219038,6396.16,-2336.02,329.521,-0.0601897,0.109487
633,56.3726,-87.4105,341.233,-0.49271,4069.97,-2326.19,329.466,-0.0554292,-0.074817
633.01,56.3727,-87.4106,340.74,-0.49271,4046.69,-2326.19,329.466,-0.0554292,-0.074817
633.02,56.3729,-87.4107,340.74,-0.49271,4023.41,-2326.19,329.466,-0.0554292,-0.074817
633.03,56.373,-87.4107,340.74,-0.49271,4000.13,-2326.19,329.467,-0.0554292,-0.074817
633.04,56.3731,-87.4108,340.74,-0.49271,3976.85,-2326.19,329.467,-0.0554292,-0.074817
633.05,56.3732,-87.4109,340.74,-0.49271,3953.57,-2326.19,329.467,-0.0554292,-0.074817
633.06,56.3733,-87.411,340.74,-0.49271,3930.29,-2326.19,329.468,-0.0554292,-0.074817
633.07,56.3735,-87.411,340.74,-0.49271,3907.01,-2326.19,329.468,-0.0554292,-0.074817
633.08,56.3736,-87.4111,340.74,-0.49271,3883.73,-2326.19,329.469,-0.0554292,-0.074817
633.09,56.3737,-87.4112,340.74,-0.49271,3860.45,-2326.19,329.469,-0.0554292,-0.074817
633.1,56.3738,-87.4112,340.74,-0.49271,3837.17,-2326.19,329.47,-0.0554292,-0.074817
633.11,56.3739,-87.4113,340.74,-0.49271,3813.89,-2326.19,329.47,-0.0554292,-0.074817
633.12,56.374,-87.4114,340.74,-0.49271,3790.61,-2326.19,329.47,-0.0554292,-0.074817
633.13,56.3742,-87.4115,340.74,-0.49271,3767.33,-2326.19,329.471,-0.0554292,-0.074817
633.14,56.3743,-87.4115,340.74,-0.49271,3744.05,-2326.19,329.471,-0.0554292,-0.074817
633.15,56.3744,-87.4116,340.74,-0.49271,3720.77,-2326.19,329.472,-0.0554292,-0.074817
633.16,56.3745,-87.4117,340.74,-0.49271,3697.49,-2326.19,329.472,-0.0554292,-0.074817
633.17,56.3746,-87.4118,340.74,-0.49271,3674.21,-2326.19,329.473,-0.0554292,-0.074817
633.18,56.3748,-87.4118,340.74,-0.49271,3650.93,-2326.19,329.473,-0.0554292,-0.074817
633.19,56.3749,-87.4119,340.74,-0.49271,3627.65,-2326.19,329.474,-0.0554292,-0.074817
633.2,56.375,-87.412,340.74,-0.49271,3604.38,-2326.19,329.474,-0.0554292,-0.074817
633.21,56.3751,-87.4121,340.74,-0.49271,3581.1,-2326.19,329.475,-0.0554292,-0.074817
633.22,56.3752,-87.4121,340.74,-0.49271,3557.82,-2326.19,329.475,-0.0554292,-0.074817
633.23,56.3754,-87.4122,340.74,-0.49271,3534.54,-2326.19,329.476,-0.0554292,-0.074817
633.24,56.3755,-87.4123,340.74,-0.49271,3511.26,-2326.19,329.476,-0.0554292,-0.074817
633.25,56.3756,-87.4124,340.74,-0.49271,3487.98,-2326.19,329.477,-0.0554292,-0.074817
633.26,56.3757,-87.4124,340.74,-0.49271,3464.7,-2326.19,329.477,-0.0554292,-0.074817
633.27,56.3758,-87.4125,340.74,-0.49271,3441.42,-2326.19,329.478,-0.0554292,-0.074817
633.28,56.376,-87.4126,340.74,-0.49271,3418.14,-2326.19,329.479,-0.0554292,-0.074817
633.29,56.3761,-87.4127,340.74,-0.49271,3394.86,-2326.19,329.479,-0.0554292,-0.074817
633.3,56.3762,-87.4127,340.74,-0.49271,3371.58,-2326.19,329.48,-0.0554292,-0.074817
633.31,56.3763,-87.4128,340.74,-0.49271,3348.3,-2326.19,329.48,-0.0554292,-0.074817
633.32,56.3764,-87.4129,340.74,-0.49271,3325.02,-2326.19,329.481,-0.0554292,-0.074817
633.33,56.3765,-87.413,340.74,-0.49271,3301.74,-2326.19,329.481,-0.0554292,-0.074817
633.34,56.3767,-87.413,340.74,-0.49271,3278.46,-2326.19,329.482,-0.0554292,-0.074817
633.35,56.3768,-87.4131,340.74,-0.49271,3255.18,-2326.19,329.483,-0.0554292,-0.074817
633.36,56.3769,-87.4132,340.74,-0.49271,3231.9,-2326.19,329.483,-0.0554292,-0.074817
633.37,56.377,-87.4132,340.74,-0.49271,3208.62,-2326.19,329.484,-0.0554292,-0.074817
633.38,56.3771,-87.4133,340.74,-0.49271,3185.34,-2326.19,329.485,-0.0554292,-0.074817
633.39,56.3773,-87.4134,340.74,-0.49271,3162.06,-2326.19,329.485,-0.0554292,-0.074817
633.4,56.3774,-87.4135,340.74,-0.49271,3138.78,-2326.19,329.486,-0.0554292,-0.074817
633.41,56.3775,-87.4135,340.74,-0.49271,3115.5,-2326.19,329.487,-0.0554292,-0.074817
633.42,56.3776,-87.4136,340.74,-0.49271,3092.23,-2326.19,329.487,-0.0554292,-0.074817
633.43,56.3777,-87.4137,340.74,-0.49271,3068.95,-2326.19,329.488,-0.0554292,-0.074817
633.44,56.3779,-87.4138,340.74,-0.49271,3045.67,-2326.19,329.489,-0.0554292,-0.074817
633.45,56.378,-87.4138,340.74,-0.49271,3022.39,-2326.19,329.49,-0.0554292,-0.074817
633.46,56.3781,-87.4139,340.74,-0.49271,2999.11,-2326.19,329.49,-0.0554292,-0.074817
633.47,56.3782,-87.414,340.74,-0.49271,2975.83,-2326.19,329.491,-0.0554292,-0.074817
633.48,56.3783,-87.4141,340.74,-0.49271,2952.55,-2326.19,329.492,-0.0554292,-0.074817
633.49,56.3784,-87.4141,340.74,-0.49271,2929.27,-2326.19,329.493,-0.0554292,-0.074817
633.5,56.3786,-87.4142,340.74,-0.49271,2905.99,-2326.19,329.493,-0.0554292,-0.074817
633.51,56.3787,-87.4143,340.74,-0.49271,2882.71,-2326.19,329.494,-0.0554292,-0.074817
633.52,56.3788,-87.4144,340.74,-0.49271,2859.43,-2326.19,329.495,-0.0554292,-0.074817
633.53,56.3789,-87.4144,340.74,-0.49271,2836.15,-2326.19,329.496,-0.0554292,-0.074817
633.54,56.379,-87.4145,340.74,-0.49271,2812.87,-2326.19,329.497,-0.0554292,-0.074817
633.55,56.3792,-87.4146,340.74,-0.49271,2789.59,-2326.19,329.498,-0.0554292,-0.074817
633.56,56.3793,-87.4147,340.74,-0.49271,2766.31,-2326.19,329.498,-0.0554292,-0.074817
633.57,56.3794,-87.4147,340.74,-0.49271,2743.04,-2326.19,329.499,-0.0554292,-0.074817
633.58,56.3795,-87.4148,340.74,-0.49271,2719.76,-2326.19,329.5,-0.0554292,-0.074817
633.59,56.3796,-87.4149,340.74,-0.49271,2696.48,-2326.19,329.501,-0.0554292,-0.074817
633.6,56.3798,-87.4149,340.74,-0.49271,2673.2,-2326.19,329.502,-0.0554292,-0.074817
633.61,56.3799,-87.415,340.74,-0.49271,2649.92,-2326.19,329.503,-0.0554292,-0.074817
633.62,56.38,-87.4151,340.74,-0.49271,2626.64,-2326.19,329.504,-0.0554292,-0.074817
633.63,56.3801,-87.4152,340.74,-0.49271,2603.36,-2326.19,329.505,-0.0554292,-0.074817
633.64,56.3802,-87.4152,340.74,-0.49271,2580.08,-2326.19,329.506,-0.0554292,-0.074817
633.65,56.3804,-87.4153,340.74,-0.49271,2556.8,-2326.19,329.507,-0.0554292,-0.074817
633.66,56.3805,-87.4154,340.74,-0.49271,2533.52,-2326.19,329.508,-0.0554292,-0.074817
633.67,56.3806,-87.4155,340.74,-0.49271,2510.24,-2326.19,329.509,-0.0554292,-0.074817
633.68,56.3807,-87.4155,340.74,-0.49271,2486.96,-2326.19,329.51,-0.0554292,-0.074817
633.69,56.3808,-87.4156,340.74,-0.49271,2463.68,-2326.19,329.512,-0.0554292,-0.074817
633.7,56.3809,-87.4157,340.74,-0.49271,2440.41,-2326.19,329.513,-0.0554292,-0.074817
633.71,56.3811,-87.4158,340.74,-0.49271,2417.13,-2326.19,329.514,-0.0554292,-0.074817
633.72,56.3812,-87.4158,340.74,-0.49271,2393.85,-2326.19,329.515,-0.0554292,-0.074817
633.73,56.3813,-87.4159,340.74,-0.49271,2370.57,-2326.19,329.516,-0.0554292,-0.074817
633.74,56.3814,-87.416,340.74,-0.49271,2347.29,-2326.19,329.518,-0.0554292,-0.074817
633.75,56.3815,-87.4161,340.74,-0.49271,2324.01,-2326.19,329.519,-0.0554292,-0.074817
633.76,56.3817,-87.4161,340.74,-0.49271,2300.73,-2326.19,329.52,-0.0554292,-0.074817
633.77,56.3818,-87.4162,340.74,-0.49271,2277.45,-2326.19,329.522,-0.0554292,-0.074817
633.78,56.3819,-87.4163,340.74,-0.49271,2254.17,-2326.19,329.523,-0.0554292,-0.074817
633.79,56.382,-87.4164,340.74,-0.49271,2230.89,-2326.19,329.524,-0.0554292,-0.074817
633.8,56.3821,-87.4164,340.74,-0.49271,2207.61,-2326.19,329.526,-0.0554292,-0.074817
633.81,56.3823,-87.4165,340.74,-0.49271,2184.34,-2326.19,329.527,-0.0554292,-0.074817
633.82,56.3824,-87.4166,340.74,-0.49271,2161.06,-2326.19,329.529,-0.0554292,-0.074817
633.83,56.3825,-87.4167,340.74,-0.49271,2137.78,-2326.19,329.53,-0.0554292,-0.074817
633.84,56.3826,-87.4167,340.74,-0.49271,2114.5,-2326.19,329.532,-0.0554292,-0.074817
633.85,56.3827,-87.4168,340.74,-0.49271,2091.22,-2326.19,329.533,-0.0554292,-0.074817
633.86,56.3828,-87.4169,340.74,-0.49271,2067.94,-2326.19,329.535,-0.0554292,-0.074817
633.87,56.383,-87.4169,340.74,-0.49271,2044.66,-2326.19,329.537,-0.0554292,-0.074817
633.88,56.3831,-87.417,340.74,-0.49271,2021.38,-2326.19,329.538,-0.0554292,-0.074817
633.89,56.3832,-87.4171,340.74,-0.49271,1998.1,-2326.19,329.54,-0.0554292,-0.074817
633.9,56.3833,-87.4172,340.74,-0.49271,1974.82,-2326.19,329.542,-0.0554292,-0.074817
633.91,56.3834,-87.4172,340.74,-0.49271,1951.55,-2326.19,329.544,-0.0554292,-0.074817
633.92,56.3836,-87.4173,340.74,-0.49271,1928.27,-2326.19,329.546,-0.0554292,-0.074817
633.93,56.3837,-87.4174,340.74,-0.49271,1904.99,-2326.19,329.548,-0.0554292,-0.074817
633.94,56.3838,-87.4175,340.74,-0.49271,1881.71,-2326.19,329.55,-0.0554292,-0.074817
633.95,56.3839,-87.4175,340.74,-0.49271,1858.43,-2326.19,329.552,-0.0554292,-0.074817
633.96,56.384,-87.4176,340.74,-0.49271,1835.15,-2326.19,329.554,-0.0554292,-0.074817
633.97,56.3842,-87.4177,340.74,-0.49271,1811.87,-2326.19,329.556,-0.0554292,-0.074817
633.98,56.3843,-87.4178,340.74,-0.49271,1788.59,-2326.19,329.558,-0.0554292,-0.074817
633.99,56.3844,-87.4178,340.74,-0.49271,1765.31,-2326.19,329.56,-0.0554292,-0.074817
634,56.3845,-87.4179,340.74,0.340655,1742.04,-2327.93,329.563,0.0970275,-0.183243
634.01,56.3846,-87.418,341.081,0.340655,1718.66,-2327.93,329.564,0.0970275,-0.183243
634.02,56.3847,-87.4181,341.081,0.340655,1695.28,-2327.93,329.565,0.0970275,-0.183243
634.03,56.3849,-87.4181,341.081,0.340655,1671.9,-2327.93,329.566,0.0970275,-0.183243
634.04,56.385,-87.4182,341.081,0.340655,1648.52,-2327.93,329.567,0.0970275,-0.183243
634.05,56.3851,-87.4183,341.081,0.340655,1625.14,-2327.93,329.569,0.0970275,-0.183243
634.06,56.3852,-87.4184,341.081,0.340655,1601.76,-2327.93,329.57,0.0970275,-0.183243
634.07,56.3853,-87.4184,341.081,0.340655,1578.38,-2327.93,329.571,0.0970275,-0.183243
634.08,56.3855,-87.4185,341.081,0.340655,1555,-2327.93,329.573,0.0970275,-0.183243
634.09,56.3856,-87.4186,341.081,0.340655,1531.62,-2327.93,329.574,0.0970275,-0.183243
634.1,56.3857,-87.4187,341.081,0.340655,1508.24,-2327.93,329.576,0.0970275,-0.183243
634.11,56.3858,-87.4187,341.081,0.340655,1484.86,-2327.93,329.577,0.0970275,-0.183243
634.12,56.3859,-87.4188,341.081,0.340655,1461.49,-2327.93,329.579,0.0970275,-0.183243
634.13,56.3861,-87.4189,341.081,0.340655,1438.11,-2327.93,329.581,0.0970275,-0.183243
634.14,56.3862,-87.4189,341.081,0.340655,1414.73,-2327.93,329.582,0.0970275,-0.183243
634.15,56.3863,-87.419,341.081,0.340655,1391.35,-2327.93,329.584,0.0970275,-0.183243
634.16,56.3864,-87.4191,341.081,0.340655,1367.97,-2327.93,329.586,0.0970275,-0.183243
634.17,56.3865,-87.4192,341.081,0.340655,1344.59,-2327.93,329.588,0.0970275,-0.183243
634.18,56.3867,-87.4192,341.081,0.340655,1321.21,-2327.93,329.59,0.0970275,-0.183243
634.19,56.3868,-87.4193,341.081,0.340655,1297.83,-2327.93,329.592,0.0970275,-0.183243
634.2,56.3869,-87.4194,341.081,0.340655,1274.45,-2327.93,329.594,0.0970275,-0.183243
634.21,56.387,-87.4195,341.081,0.340655,1251.07,-2327.93,329.596,0.0970275,-0.183243
634.22,56.3871,-87.4195,341.081,0.340655,1227.69,-2327.93,329.598,0.0970275,-0.183243
634.23,56.3872,-87.4196,341.081,0.340655,1204.32,-2327.93,329.601,0.0970275,-0.183243
634.24,56.3874,-87.4197,341.081,0.340655,1180.94,-2327.93,329.603,0.0970275,-0.183243
634.25,56.3875,-87.4198,341.081,0.340655,1157.56,-2327.93,329.606,0.0970275,-0.183243
634.26,56.3876,-87.4198,341.081,0.340655,1134.18,-2327.93,329.609,0.0970275,-0.183243
634.27,56.3877,-87.4199,341.081,0.340655,1110.8,-2327.93,329.611,0.0970275,-0.183243
634.28,56.3878,-87.42,341.081,0.340655,1087.42,-2327.93,329.614,0.0970275,-0.183243
634.29,56.388,-87.4201,341.081,0.340655,1064.04,-2327.93,329.617,0.0970275,-0.183243
634.3,56.3881,-87.4201,341.081,0.340655,1040.66,-2327.93,329.621,0.0970275,-0.183243
634.31,56.3882,-87.4202,341.081,0.340655,1017.28,-2327.93,329.624,0.0970275,-0.183243
634.32,56.3883,-87.4203,341.081,0.340655,993.905,-2327.93,329.628,0.0970275,-0.183243
634.33,56.3884,-87.4204,341.081,0.340655,970.526,-2327.93,329.631,0.0970275,-0.183243
634.34,56.3886,-87.4204,341.081,0.340655,947.147,-2327.93,329.635,0.0970275,-0.183243
634.35,56.3887,-87.4205,341.081,0.340655,923.768,-2327.93,329.639,0.0970275,-0.183243
634.36,56.3888,-87.4206,341.081,0.340655,900.389,-2327.93,329.643,0.0970275,-0.183243
634.37,56.3889,-87.4207,341.081,0.340655,877.01,-2327.93,329.648,0.0970275,-0.183243
634.38,56.389,-87.4207,341.081,0.340655,853.631,-2327.93,329.653,0.0970275,-0.183243
634.39,56.3891,-87.4208,341.081,0.340655,830.252,-2327.93,329.658,0.0970275,-0.183243
634.4,56.3893,-87.4209,341.081,0.340655,806.874,-2327.93,329.663,0.0970275,-0.183243
634.41,56.3894,-87.421,341.081,0.340655,783.495,-2327.93,329.669,0.0970275,-0.183243
634.42,56.3895,-87.421,341.081,0.340655,760.116,-2327.93,329.675,0.0970275,-0.183243
634.43,56.3896,-87.4211,341.081,0.340655,736.737,-2327.93,329.681,0.0970275,-0.183243
634.44,56.3897,-87.4212,341.081,0.340655,713.359,-2327.93,329.688,0.0970275,-0.183243
634.45,56.3899,-87.4213,341.081,0.340655,689.98,-2327.93,329.695,0.0970275,-0.183243
634.46,56.39,-87.4213,341.081,0.340655,666.601,-2327.93,329.703,0.0970275,-0.183243
634.47,56.3901,-87.4214,341.081,0.340655,643.223,-2327.93,329.712,0.0970275,-0.183243
634.48,56.3902,-87.4215,341.081,0.340655,619.844,-2327.93,329.721,0.0970275,-0.183243
634.49,56.3903,-87.4215,341.081,0.340655,596.465,-2327.93,329.73,0.0970275,-0.183243
634.5,56.3905,-87.4216,341.081,0.340655,573.087,-2327.93,329.741,0.0970275,-0.183243
634.51,56.3906,-87.4217,341.081,0.340655,549.708,-2327.93,329.752,0.0970275,-0.183243
634.52,56.3907,-87.4218,341.081,0.340655,526.33,-2327.93,329.765,0.0970275,-0.183243
634.53,56.3908,-87.4218,341.081,0.340655,502.951,-2327.93,329.778,0.0970275,-0.183243
634.54,56.3909,-87.4219,341.081,0.340655,479.573,-2327.93,329.793,0.0970275,-0.183243
634.55,56.391,-87.422,341.081,0.340655,456.194,-2327.93,329.81,0.0970275,-0.183243
634.56,56.3912,-87.4221,341.081,0.340655,432.816,-2327.93,329.828,0.0970275,-0.183243
634.57,56.3913,-87.4221,341.081,0.340655,409.438,-2327.93,329.848,0.0970275,-0.183243
634.58,56.3914,-87.4222,341.081,0.340655,386.059,-2327.93,329.871,0.0970275,-0.183243
634.59,56.3915,-87.4223,341.081,0.340655,362.681,-2327.93,329.897,0.0970275,-0.183243
634.6,56.3916,-87.4224,341.081,0.340655,339.303,-2327.93,329.927,0.0970275,-0.183243
634.61,56.3918,-87.4224,341.081,0.340655,315.925,-2327.93,329.96,0.0970275,-0.183243
634.62,56.3919,-87.4225,341.081,0.340655,292.547,-2327.93,329.999,0.0970275,-0.183243
634.63,56.392,-87.4226,341.081,0.340655,269.17,-2327.93,330.045,0.0970275,-0.183243
634.64,56.3921,-87.4227,341.081,0.340655,245.792,-2327.93,330.1,0.0970275,-0.183243
634.65,56.3922,-87.4227,341.081,0.340655,222.415,-2327.93,330.166,0.0970275,-0.183243
634.66,56.3924,-87.4228,341.081,0.340655,199.038,-2327.93,330.248,0.0970275,-0.183243
634.67,56.3925,-87.4229,341.081,0.340655,175.662,-2327.93,330.351,0.0970275,-0.183243
634.68,56.3926,-87.423,341.081,0.340655,152.287,-2327.93,330.487,0.0970275,-0.183243
634.69,56.3927,-87.423,341.081,0.340655,128.912,-2327.93,330.671,0.0970275,-0.183243
634.7,56.3928,-87.4231,341.081,0.340655,105.54,-2327.93,330.937,0.0970275,-0.183243
634.71,56.393,-87.4232,341.081,0.340655,82.1712,-2327.93,331.355,0.0970275,-0.183243
