Time,Heading_Angle,Flight_Path_Angle,Radial_Distance,Longitude,Latitude,Lift,Bank_Angle,LOS_Distance_Lateral,Altitude_Error,Delta_V_Lateral,LOS_Angle_Lateral,LOS_Angle_Longitudnal,Reaction_Jet_Lateral,Reaction_Jet_Longitudnal
204,311.227,-0.049108,6.38169e+06,-81.5895,50.9899,21.4794,-63.7822,1.13524e+06,687.248,-52.4165,328.134,-0.0346854,0,0
205,310.427,-0.0492567,6.38169e+06,-81.6046,50.9981,21.5045,-63.8152,1.13294e+06,686.046,-55.8068,328.131,-0.0346953,0,0
206,309.625,-0.0494053,6.38168e+06,-81.6199,51.0062,21.5296,-63.848,1.13064e+06,684.841,-27.775,328.13,-0.0347047,0,0
207,308.822,-0.049554,6.38168e+06,-81.6354,51.0141,21.5547,-63.8808,1.12834e+06,683.631,-18.5888,328.129,-0.034714,0,0
208,308.018,-0.0497028,6.38168e+06,-81.6511,51.0219,21.5798,-63.9135,1.12605e+06,682.419,-6.48286,328.128,-0.0347228,0,0
209,307.212,-0.0498515,6.38168e+06,-81.6669,51.0296,21.605,-63.9462,1.12377e+06,681.203,14.3765,328.129,-0.0347315,0,0
210,306.405,-0.0500003,6.38168e+06,-81.6829,51.0371,21.6301,-63.9787,1.12149e+06,679.983,26.5276,328.131,-0.0347396,0,0
211,305.597,-0.0501492,6.38168e+06,-81.6991,51.0445,21.6551,64.011,1.11923e+06,678.759,50.3122,328.133,-0.0347471,0,0
212,306.381,-0.0502981,6.38168e+06,-81.7152,51.0519,21.6803,64.0434,1.11696e+06,677.532,48.6477,328.136,-0.0347548,0,0
213,307.167,-0.050447,6.38168e+06,-81.7313,51.0594,21.7056,64.0759,1.11468e+06,676.301,30.0815,328.137,-0.0347625,0,0
214,307.953,-0.0505959,6.38168e+06,-81.7471,51.0671,21.731,64.1086,1.1124e+06,675.067,15.7677,328.138,-0.0347702,0,0
215,308.741,-0.0507449,6.38167e+06,-81.7628,51.0749,21.7566,64.1413,1.11011e+06,673.828,5.72581,328.138,-0.0347782,0,0
216,309.53,-0.0508939,6.38167e+06,-81.7783,51.0828,21.7824,64.1741,1.10781e+06,672.587,-13.1864,328.138,-0.034786,0,0
217,310.321,-0.051043,6.38167e+06,-81.7937,51.0909,21.8082,64.207,1.10551e+06,671.341,-27.8348,328.136,-0.0347939,0,0
218,311.113,-0.051192,6.38167e+06,-81.8088,51.0991,21.8341,64.2398,1.10321e+06,670.092,-35.3595,328.134,-0.0348015,0,0
219,311.906,-0.0513411,6.38167e+06,-81.8238,51.1074,21.8603,-64.2729,1.1009e+06,668.84,-57.443,328.131,-0.0348095,0,0
220,311.088,-0.0514903,6.38167e+06,-81.8388,51.1157,21.8865,-64.306,1.09858e+06,667.583,-56.4907,328.128,-0.0348173,0,0
221,310.269,-0.0516395,6.38167e+06,-81.854,51.1239,21.9127,-64.339,1.09627e+06,666.323,-35.2468,328.127,-0.0348249,0,0
222,309.449,-0.0517887,6.38167e+06,-81.8694,51.132,21.9389,-64.3719,1.09397e+06,665.06,-22.7489,328.125,-0.034832,0,0
223,308.627,-0.0519379,6.38166e+06,-81.8849,51.1399,21.9652,-64.4047,1.09167e+06,663.792,-5.83136,328.125,-0.0348387,0,0
224,307.804,-0.0520872,6.38166e+06,-81.9007,51.1477,21.9913,-64.4373,1.08939e+06,662.522,6.71202,328.125,-0.034845,0,0
225,306.98,-0.0522365,6.38166e+06,-81.9166,51.1553,22.0175,-64.4699,1.0871e+06,661.247,28.0771,328.127,-0.034851,0,0
226,306.154,-0.0523858,6.38166e+06,-81.9327,51.1628,22.0437,64.5024,1.08483e+06,659.969,45.0712,328.129,-0.0348566,0,0
227,306.956,-0.0525352,6.38166e+06,-81.9488,51.1703,22.07,64.5349,1.08255e+06,658.687,46.2789,328.132,-0.034862,0,0
228,307.759,-0.0526845,6.38166e+06,-81.9647,51.1779,22.0963,64.5674,1.08028e+06,657.401,38.8284,328.134,-0.0348672,0,0
229,308.563,-0.0528339,6.38166e+06,-81.9805,51.1857,22.1228,64.6001,1.07799e+06,656.112,16.8663,328.135,-0.0348727,0,0
230,309.369,-0.0529833,6.38165e+06,-81.9961,51.1936,22.1495,64.6329,1.0757e+06,654.819,-2.4412,328.134,-0.0348782,0,0
231,310.176,-0.0531328,6.38165e+06,-82.0115,51.2016,22.1764,64.6658,1.07339e+06,653.523,-13.0412,328.134,-0.0348838,0,0
232,310.985,-0.0532822,6.38165e+06,-82.0267,51.2098,22.2034,64.6988,1.07108e+06,652.223,-28.1618,328.132,-0.0348895,0,0
233,311.794,-0.0534317,6.38165e+06,-82.0418,51.2181,22.2305,-64.7318,1.06877e+06,650.919,-47.8192,328.13,-0.0348951,0,0
234,310.96,-0.0535812,6.38165e+06,-82.0569,51.2264,22.2577,-64.7649,1.06646e+06,649.612,-42.4195,328.127,-0.0349006,0,0
235,310.124,-0.0537308,6.38165e+06,-82.0721,51.2346,22.2849,-64.7978,1.06415e+06,648.301,-29.5581,328.126,-0.0349056,0,0
236,309.287,-0.0538803,6.38165e+06,-82.0876,51.2426,22.3121,-64.8307,1.06185e+06,646.986,-7.81507,328.125,-0.0349104,0,0
237,308.448,-0.0540299,6.38165e+06,-82.1032,51.2505,22.3393,-64.8635,1.05956e+06,645.668,5.1124,328.126,-0.0349146,0,0
238,307.608,-0.0541795,6.38164e+06,-82.119,51.2583,22.3665,-64.8962,1.05727e+06,644.346,26.9215,328.127,-0.0349186,0,0
239,306.767,-0.0543291,6.38164e+06,-82.135,51.2659,22.3937,-64.9287,1.05499e+06,643.02,39.8977,328.129,-0.034922,0,0
240,305.924,-0.0544787,6.38164e+06,-82.1512,51.2733,22.4209,64.9613,1.05271e+06,641.691,61.7558,328.133,-0.0349252,0,0
241,306.743,-0.0546284,6.38164e+06,-82.1674,51.2808,22.4481,64.9937,1.05044e+06,640.358,58.5691,328.136,-0.034928,0,0
242,307.563,-0.054778,6.38164e+06,-82.1834,51.2883,22.4755,65.0263,1.04816e+06,639.021,43.5553,328.138,-0.0349309,0,0
243,308.384,-0.0549277,6.38164e+06,-82.1992,51.2961,22.503,65.0589,1.04587e+06,637.681,28.4151,328.14,-0.0349338,0,0
244,309.207,-0.0550774,6.38164e+06,-82.2149,51.304,22.5308,65.0918,1.04358e+06,636.337,17.5991,328.141,-0.0349369,0,0
245,310.031,-0.055227,6.38163e+06,-82.2304,51.312,22.5586,65.1246,1.04128e+06,634.989,-2.22532,328.141,-0.03494,0,0
246,310.857,-0.0553767,6.38163e+06,-82.2457,51.3201,22.5867,65.1576,1.03897e+06,633.638,-17.7341,328.14,-0.034943,0,0
247,311.684,-0.0555265,6.38163e+06,-82.2608,51.3284,22.6148,65.1906,1.03666e+06,632.283,-33.3621,328.138,-0.0349461,0,0
248,312.513,-0.0556762,6.38163e+06,-82.2757,51.3368,22.6431,-65.2237,1.03434e+06,630.924,-49.1073,328.135,-0.0349491,0,0
249,311.659,-0.0558259,6.38163e+06,-82.2907,51.3453,22.6715,-65.2568,1.03202e+06,629.562,-48.1424,328.132,-0.034952,0,0
250,310.805,-0.0559757,6.38163e+06,-82.3058,51.3535,22.6999,-65.2899,1.02971e+06,628.196,-30.3814,328.131,-0.0349545,0,0
251,309.949,-0.0561254,6.38163e+06,-82.3212,51.3617,22.7284,-65.3228,1.0274e+06,626.826,-12.5792,328.13,-0.0349566,0,0
252,309.092,-0.0562752,6.38163e+06,-82.3367,51.3697,22.7568,-65.3557,1.0251e+06,625.453,5.25968,328.13,-0.0349583,0,0
253,308.233,-0.056425,6.38162e+06,-82.3524,51.3775,22.7852,-65.3884,1.02281e+06,624.076,23.1308,328.132,-0.0349596,0,0
254,307.373,-0.0565748,6.38162e+06,-82.3683,51.3852,22.8136,65.4211,1.02052e+06,622.696,41.0295,328.134,-0.0349604,0,0
255,308.209,-0.0567246,6.38162e+06,-82.3842,51.3929,22.842,65.4538,1.01824e+06,621.312,42.2278,328.136,-0.034961,0,0
256,309.047,-0.0568744,6.38162e+06,-82.4,51.4008,22.8707,65.4865,1.01594e+06,619.924,26.6438,328.138,-0.0349617,0,0
257,309.887,-0.0570241,6.38162e+06,-82.4155,51.4088,22.8995,65.5194,1.01364e+06,618.532,10.9307,328.138,-0.0349624,0,0
258,310.728,-0.0571739,6.38162e+06,-82.4309,51.4169,22.9284,65.5523,1.01134e+06,617.137,-9.38868,328.138,-0.0349629,0,0
259,311.57,-0.0573237,6.38162e+06,-82.4461,51.4252,22.9575,65.5854,1.00902e+06,615.738,-20.8873,328.137,-0.0349637,0,0
260,312.414,-0.0574735,6.38161e+06,-82.4611,51.4336,22.9868,65.6185,1.00671e+06,614.336,-36.9759,328.135,-0.0349644,0,0
261,313.259,-0.0576233,6.38161e+06,-82.4758,51.4421,23.0162,-65.6517,1.00438e+06,612.929,-57.671,328.131,-0.034965,0,0
262,312.39,-0.0577732,6.38161e+06,-82.4906,51.4507,23.0458,-65.6849,1.00206e+06,611.52,-52.2498,328.128,-0.0349655,0,0
263,311.518,-0.057923,6.38161e+06,-82.5056,51.4591,23.0752,-65.718,999743,610.106,-38.5426,328.126,-0.0349655,0,0
264,310.646,-0.0580728,6.38161e+06,-82.5208,51.4673,23.1048,-65.751,997429,608.689,-15.8236,328.125,-0.0349652,0,0
265,309.771,-0.0582226,6.38161e+06,-82.5363,51.4755,23.1345,-65.7841,995113,607.268,-4.63112,328.125,-0.0349648,0,0
266,308.896,-0.0583724,6.38161e+06,-82.5519,51.4834,23.164,-65.8169,992816,605.844,16.2702,328.126,-0.0349635,0,0
267,308.018,-0.0585222,6.3816e+06,-82.5677,51.4912,23.1935,-65.8496,990526,604.416,34.6064,328.128,-0.0349617,0,0
268,307.14,-0.058672,6.3816e+06,-82.5837,51.4989,23.223,65.8823,988239,602.984,57.4691,328.131,-0.0349596,0,0
269,307.995,-0.0588218,6.3816e+06,-82.5997,51.5066,23.2526,65.9149,985956,601.548,54.2144,328.134,-0.0349571,0,0
270,308.851,-0.0589715,6.3816e+06,-82.6155,51.5144,23.2824,65.9477,983662,600.109,42.738,328.137,-0.0349548,0,0
271,309.709,-0.0591213,6.3816e+06,-82.6311,51.5223,23.3123,65.9805,981365,598.666,22.1273,328.138,-0.0349524,0,0
272,310.568,-0.059271,6.3816e+06,-82.6466,51.5304,23.3424,66.0134,979061,597.22,5.87436,328.139,-0.03495,0,0
273,311.429,-0.0594208,6.3816e+06,-82.6618,51.5387,23.3726,66.0464,976750,595.77,-10.5113,328.138,-0.0349476,0,0
274,312.292,-0.0595705,6.38159e+06,-82.6769,51.5471,23.4032,66.0796,974425,594.316,-34.0887,328.136,-0.0349455,0,0
275,313.156,-0.0597202,6.38159e+06,-82.6917,51.5556,23.4338,-66.1129,972099,592.859,-39.1697,328.134,-0.0349433,0,0
276,312.267,-0.05987,6.38159e+06,-82.7066,51.5641,23.4645,-66.1461,969776,591.398,-42.7014,328.131,-0.0349406,0,0
277,311.377,-0.0600197,6.38159e+06,-82.7217,51.5725,23.4952,-66.1792,967459,589.933,-24.02,328.13,-0.0349376,0,0
278,310.485,-0.0601693,6.38159e+06,-82.7369,51.5808,23.5259,-66.2122,965148,588.465,-5.29289,328.129,-0.034934,0,0
279,309.592,-0.060319,6.38159e+06,-82.7524,51.5888,23.5566,-66.2451,962844,586.992,13.4749,328.13,-0.03493,0,0
280,308.697,-0.0604687,6.38159e+06,-82.7681,51.5968,23.5873,-66.2779,960546,585.517,32.2781,328.132,-0.0349256,0,0
281,307.801,-0.0606183,6.38158e+06,-82.784,51.6046,23.618,66.3106,958256,584.037,51.1116,328.135,-0.0349206,0,0
282,308.674,-0.0607679,6.38158e+06,-82.7999,51.6123,23.6489,66.3435,955957,582.554,45.3046,328.138,-0.0349157,0,0
283,309.548,-0.0609175,6.38158e+06,-82.8156,51.6203,23.6799,66.3763,953659,581.068,35.866,328.14,-0.0349105,0,0
284,310.424,-0.0610671,6.38158e+06,-82.8311,51.6283,23.7111,66.4092,951355,579.577,19.2619,328.141,-0.0349053,0,0
285,311.301,-0.0612166,6.38158e+06,-82.8464,51.6366,23.7424,66.4422,949047,578.083,-2.01997,328.141,-0.0349,0,0
286,312.18,-0.0613662,6.38158e+06,-82.8616,51.6449,23.7739,66.4753,946730,576.586,-14.376,328.14,-0.0348948,0,0
287,313.06,-0.0615157,6.38158e+06,-82.8765,51.6534,23.8055,66.5085,944406,575.085,-31.3919,328.138,-0.0348896,0,0
288,313.942,-0.0616651,6.38157e+06,-82.8912,51.6621,23.8375,-66.5419,942068,573.58,-55.5593,328.135,-0.0348846,0,0
289,313.036,-0.0618146,6.38157e+06,-82.9059,51.6707,23.8694,-66.5751,939743,572.071,-52.1494,328.132,-0.034879,0,0
290,312.128,-0.061964,6.38157e+06,-82.9208,51.6793,23.9014,-66.6083,937419,570.559,-28.4657,328.13,-0.034873,0,0
291,311.218,-0.0621134,6.38157e+06,-82.9359,51.6876,23.9334,-66.6414,935101,569.043,-9.26396,328.129,-0.0348665,0,0
292,310.307,-0.0622628,6.38157e+06,-82.9513,51.6958,23.9653,-66.6744,932793,567.523,5.43103,328.13,-0.0348595,0,0
293,309.394,-0.0624122,6.38157e+06,-82.9669,51.7039,23.9974,-66.7074,930480,566,22.2524,328.131,-0.0348524,0,0
294,308.48,-0.0625615,6.38156e+06,-82.9826,51.7118,24.0293,66.7402,928186,564.473,44.0091,328.134,-0.0348442,0,0
295,309.371,-0.0627108,6.38156e+06,-82.9984,51.7197,24.0614,66.773,925888,562.943,49.7786,328.137,-0.034836,0,0
296,310.263,-0.06286,6.38156e+06,-83.014,51.7277,24.0936,66.8059,923587,561.409,28.2513,328.139,-0.0348276,0,0
297,311.158,-0.0630093,6.38156e+06,-83.0294,51.7359,24.1261,66.8389,921275,559.871,15.687,328.14,-0.0348194,0,0
298,312.054,-0.0631584,6.38156e+06,-83.0446,51.7443,24.1588,66.8721,918952,558.329,-13.1248,328.139,-0.0348113,0,0
299,312.951,-0.0633076,6.38156e+06,-83.0595,51.7528,24.1917,66.9053,916627,556.784,-18.9974,328.138,-0.034803,0,0
300,313.85,-0.0634567,6.38156e+06,-83.0743,51.7614,24.2246,-66.9386,914301,555.236,-41.1065,328.135,-0.0347945,0,0
301,312.926,-0.0636058,6.38155e+06,-83.089,51.77,24.2577,-66.9718,911974,553.683,-40.1362,328.133,-0.0347858,0,0
302,312.001,-0.0637548,6.38155e+06,-83.104,51.7785,24.2909,-67.0051,909641,552.127,-22.9418,328.131,-0.034777,0,0
303,311.074,-0.0639038,6.38155e+06,-83.1192,51.7868,24.324,-67.0382,907326,550.568,-0.889916,328.131,-0.0347672,0,0
304,310.145,-0.0640527,6.38155e+06,-83.1347,51.795,24.3571,-67.0712,905018,549.004,18.805,328.132,-0.0347569,0,0
305,309.215,-0.0642016,6.38155e+06,-83.1503,51.8031,24.3902,67.1041,902716,547.437,38.5396,328.135,-0.0347461,0,0
306,310.122,-0.0643505,6.38155e+06,-83.166,51.8111,24.4235,67.1371,900406,545.867,32.7694,328.137,-0.0347353,0,0
307,311.031,-0.0644993,6.38154e+06,-83.1814,51.8193,24.4569,67.17,898098,544.293,22.2761,328.138,-0.0347241,0,0
308,311.941,-0.0646481,6.38154e+06,-83.1966,51.8276,24.4905,67.2032,895779,542.715,9.26888,328.139,-0.0347131,0,0
309,312.854,-0.0647968,6.38154e+06,-83.2117,51.8361,24.5243,67.2363,893458,541.133,-13.0483,328.138,-0.0347019,0,0
310,313.767,-0.0649455,6.38154e+06,-83.2265,51.8447,24.5584,-67.2697,891122,539.548,-37.8904,328.135,-0.0346909,0,0
311,312.829,-0.0650941,6.38154e+06,-83.2413,51.8533,24.5925,-67.3029,888794,537.96,-29.9519,328.134,-0.0346793,0,0
312,311.888,-0.0652427,6.38154e+06,-83.2563,51.8618,24.6266,-67.3361,886473,536.367,-9.95515,328.133,-0.0346672,0,0
313,310.946,-0.0653912,6.38153e+06,-83.2716,51.8701,24.6607,-67.3692,884158,534.771,10.093,328.134,-0.0346546,0,0
314,310.003,-0.0655397,6.38153e+06,-83.2871,51.8782,24.6949,-67.4022,881844,533.172,18.6443,328.135,-0.0346416,0,0
315,309.057,-0.0656881,6.38153e+06,-83.3028,51.8862,24.729,67.4351,879542,531.568,50.2901,328.138,-0.0346278,0,0
316,309.98,-0.0658365,6.38153e+06,-83.3185,51.8942,24.7632,67.468,877241,529.961,51.5249,328.141,-0.0346137,0,0
317,310.903,-0.0659848,6.38153e+06,-83.334,51.9024,24.7977,67.5011,874923,528.351,26.8276,328.143,-0.0345999,0,0
318,311.829,-0.066133,6.38153e+06,-83.3493,51.9107,24.8323,67.5342,872608,526.737,15.8197,328.144,-0.0345857,0,0
319,312.756,-0.0662812,6.38153e+06,-83.3643,51.9192,24.8672,67.5673,870286,525.119,-2.25935,328.144,-0.0345715,0,0
320,313.685,-0.0664293,6.38152e+06,-83.3792,51.9278,24.9023,67.6007,867953,523.498,-32.0269,328.142,-0.0345574,0,0
321,314.616,-0.0665773,6.38152e+06,-83.3938,51.9365,24.9375,-67.634,865619,521.873,-38.9017,328.139,-0.034543,0,0
322,313.661,-0.0667253,6.38152e+06,-83.4085,51.9453,24.9728,-67.6674,863285,520.244,-37.9312,328.137,-0.0345283,0,0
323,312.704,-0.0668733,6.38152e+06,-83.4233,51.9539,25.0081,-67.7006,860960,518.612,-22.1178,328.135,-0.0345129,0,0
324,311.745,-0.0670211,6.38152e+06,-83.4384,51.9623,25.0436,-67.7339,858629,516.976,-3.93245,328.135,-0.0344975,0,0
325,310.784,-0.0671689,6.38152e+06,-83.4538,51.9706,25.0789,-67.7669,856317,515.337,18.8822,328.136,-0.0344809,0,0
326,309.822,-0.0673166,6.38151e+06,-83.4693,51.9787,25.1143,67.7999,854008,513.694,44.0802,328.139,-0.0344639,0,0
327,310.761,-0.0674643,6.38151e+06,-83.4849,51.9869,25.1499,67.833,851691,512.047,38.3958,328.142,-0.0344469,0,0
328,311.702,-0.0676119,6.38151e+06,-83.5002,51.9952,25.1856,67.866,849378,510.397,22.3889,328.143,-0.0344294,0,0
329,312.645,-0.0677594,6.38151e+06,-83.5154,52.0036,25.2215,67.8992,847056,508.743,8.58128,328.144,-0.0344119,0,0
330,313.59,-0.0679068,6.38151e+06,-83.5303,52.0122,25.2577,67.9325,844722,507.085,-21.53,328.143,-0.0343946,0,0
331,314.536,-0.0680542,6.38151e+06,-83.545,52.0209,25.2939,67.9658,842391,505.424,-33.4106,328.14,-0.0343768,0,0
332,315.484,-0.0682014,6.3815e+06,-83.5594,52.0298,25.3305,-67.9993,840051,503.76,-47.6809,328.137,-0.034359,0,0
333,314.512,-0.0683486,6.3815e+06,-83.5738,52.0387,25.3672,-68.0328,837705,502.091,-58.2711,328.133,-0.0343411,0,0
334,313.537,-0.0684958,6.3815e+06,-83.5885,52.0474,25.4039,-68.0661,835371,500.419,-25.894,328.131,-0.0343224,0,0
335,312.561,-0.0686428,6.3815e+06,-83.6035,52.056,25.4405,-68.0994,833045,498.744,-9.59226,328.131,-0.034303,0,0
336,311.583,-0.0687898,6.3815e+06,-83.6187,52.0644,25.4773,-68.1326,830717,497.065,4.51968,328.131,-0.0342833,0,0
337,310.603,-0.0689367,6.3815e+06,-83.6341,52.0727,25.514,68.1657,828401,495.382,37.0702,328.133,-0.0342628,0,0
338,311.561,-0.0690834,6.38149e+06,-83.6495,52.081,25.5508,68.1987,826089,493.696,33.6145,328.136,-0.0342417,0,0
339,312.519,-0.0692301,6.38149e+06,-83.6647,52.0894,25.588,68.232,823757,492.006,12.606,328.137,-0.0342211,0,0
340,313.48,-0.0693768,6.38149e+06,-83.6796,52.098,25.6253,68.2653,821426,490.313,21.3445,328.138,-0.0342001,0,0
341,314.443,-0.0695233,6.38149e+06,-83.6944,52.1067,25.663,68.2989,819079,488.616,32.4566,328.14,-0.0341794,0,0
342,315.407,-0.0696697,6.38149e+06,-83.7089,52.1156,25.7009,68.3325,816726,486.915,50.3758,328.144,-0.0341585,0,0
343,316.373,-0.069816,6.38149e+06,-83.7231,52.1246,25.7391,68.3663,814359,485.211,61.4065,328.148,-0.0341379,0,0
344,317.342,-0.0699623,6.38148e+06,-83.7371,52.1338,25.7774,68.4001,811995,483.503,86.0962,328.154,-0.0341168,0,0
345,318.312,-0.0701085,6.38148e+06,-83.7509,52.1431,25.8161,68.434,809621,481.792,92.4097,328.161,-0.0340958,0,0
346,319.283,-0.0702545,6.38148e+06,-83.7644,52.1525,25.8549,68.468,807239,480.077,114.856,328.169,-0.0340747,0,0
347,320.257,-0.0704005,6.38148e+06,-83.7776,52.1621,25.8939,68.502,804860,478.359,123.287,328.178,-0.0340531,0,0
348,321.233,-0.0705464,6.38148e+06,-83.7906,52.1719,25.933,68.536,802477,476.637,141.017,328.188,-0.0340312,0,0
349,322.211,-0.0706922,6.38147e+06,-83.8032,52.1817,25.9722,68.5701,800095,474.911,154.061,328.199,-0.034009,0,0
350,323.19,-0.0708379,6.38147e+06,-83.8157,52.1917,26.0115,68.604,797718,473.182,178.587,328.212,-0.0339861,0,0
351,324.172,-0.0709835,6.38147e+06,-83.8278,52.2019,26.0509,68.6379,795345,471.449,170.752,328.224,-0.0339627,0,0
352,325.155,-0.071129,6.38147e+06,-83.8397,52.2121,26.0903,68.6718,792972,469.713,167.521,328.236,-0.0339389,0,0
353,326.141,-0.0712744,6.38147e+06,-83.8513,52.2225,26.13,68.7058,790594,467.973,152.736,328.247,-0.0339149,0,0
354,327.128,-0.0714197,6.38147e+06,-83.8625,52.233,26.1698,68.7397,788219,466.23,128.485,328.257,-0.0338904,0,0
355,328.118,-0.0715649,6.38146e+06,-83.8735,52.2436,26.2096,68.7735,785852,464.483,115.608,328.265,-0.0338651,0,0
356,329.109,-0.07171,6.38146e+06,-83.8842,52.2543,26.2496,68.8075,783477,462.733,89.0619,328.272,-0.0338397,0,0
357,330.103,-0.0718549,6.38146e+06,-83.8946,52.2652,26.2898,68.8414,781101,460.979,69.2081,328.277,-0.033814,0,0
358,331.098,-0.0719998,6.38146e+06,-83.9047,52.2761,26.3301,68.8753,778727,459.221,49.2721,328.28,-0.0337878,0,0
359,332.096,-0.0721446,6.38146e+06,-83.9145,52.2872,26.3705,68.9092,776354,457.46,29.2592,328.282,-0.0337611,0,0
360,333.095,-0.0722892,6.38146e+06,-83.9239,52.2983,26.411,68.9431,773982,455.696,9.17504,328.283,-0.0337339,0,0
361,334.096,-0.0724337,6.38145e+06,-83.9331,52.3096,26.4516,-68.977,771613,453.928,-10.9748,328.282,-0.0337062,0,0
362,333.079,-0.0725781,6.38145e+06,-83.9422,52.3209,26.4922,-69.0108,769247,452.156,-14.8913,328.281,-0.0336779,0,0
363,332.059,-0.0727224,6.38145e+06,-83.9517,52.332,26.5332,69.0446,766875,450.381,11.6809,328.282,-0.0336494,0,0
364,333.066,-0.0728666,6.38145e+06,-83.9612,52.3432,26.5742,69.0785,764503,448.602,12.5286,328.283,-0.0336205,0,0
365,334.074,-0.0730106,6.38145e+06,-83.9703,52.3544,26.6153,-69.1123,762138,446.82,-12.514,328.282,-0.0335909,0,0
366,333.049,-0.0731545,6.38145e+06,-83.9795,52.3657,26.6567,-69.1463,759759,445.034,-13.7714,328.281,-0.0335614,0,0
367,332.022,-0.0732983,6.38144e+06,-83.989,52.3768,26.6982,69.1802,757387,443.245,15.0543,328.282,-0.0335311,0,0
368,333.036,-0.0734419,6.38144e+06,-83.9985,52.388,26.7397,69.214,755019,441.452,11.1946,328.283,-0.0335003,0,0
369,334.052,-0.0735854,6.38144e+06,-84.0077,52.3992,26.7814,69.2479,752649,439.656,-4.60902,328.283,-0.033469,0,0
370,335.07,-0.0737288,6.38144e+06,-84.0165,52.4106,26.8231,-69.2816,750286,437.856,-29.9039,328.28,-0.033437,0,0
371,334.036,-0.0738721,6.38144e+06,-84.0254,52.4219,26.8651,-69.3154,747919,436.053,-24.465,328.278,-0.0334047,0,0
372,333,-0.0740152,6.38143e+06,-84.0346,52.4332,26.9071,-69.3492,745553,434.246,-7.01092,328.278,-0.0333718,0,0
373,331.962,-0.0741581,6.38143e+06,-84.0441,52.4443,26.9494,69.3831,743184,432.436,15.3645,328.279,-0.0333386,0,0
374,332.987,-0.074301,6.38143e+06,-84.0536,52.4555,26.992,69.4171,740803,430.622,14.22,328.28,-0.0333055,0,0
375,334.014,-0.0744437,6.38143e+06,-84.0628,52.4667,27.0345,69.4509,738437,428.805,-4.57526,328.28,-0.0332712,0,0
376,335.043,-0.0745862,6.38143e+06,-84.0717,52.4781,27.0771,-69.4847,736073,426.984,-25.4414,328.278,-0.0332363,0,0
377,333.998,-0.0747286,6.38143e+06,-84.0806,52.4894,27.1198,-69.5184,733710,425.16,-24.7123,328.276,-0.0332009,0,0
378,332.951,-0.0748708,6.38142e+06,-84.0898,52.5007,27.1627,-69.5522,731343,423.332,-2.23609,328.276,-0.0331652,0,0
379,331.901,-0.0750129,6.38142e+06,-84.0994,52.5118,27.206,69.5863,728962,421.501,18.4727,328.277,-0.0331296,0,0
380,332.937,-0.0751548,6.38142e+06,-84.1089,52.523,27.2493,69.6201,726594,419.666,21.3382,328.279,-0.0330929,0,0
381,333.975,-0.0752966,6.38142e+06,-84.1182,52.5342,27.2926,69.6539,724228,417.828,0.258158,328.279,-0.0330556,0,0
382,335.016,-0.0754382,6.38142e+06,-84.1271,52.5455,27.3361,-69.6877,721864,415.986,-20.8903,328.277,-0.0330177,0,0
383,333.959,-0.0755796,6.38141e+06,-84.136,52.5569,27.3799,-69.7216,719491,414.141,-26.8566,328.275,-0.0329796,0,0
384,332.901,-0.0757209,6.38141e+06,-84.1452,52.5681,27.4236,-69.7553,717128,412.293,-2.11633,328.275,-0.0329406,0,0
385,331.84,-0.075862,6.38141e+06,-84.1548,52.5793,27.4676,69.7892,714759,410.441,25.6329,328.277,-0.0329013,0,0
386,332.888,-0.076003,6.38141e+06,-84.1644,52.5904,27.512,69.8231,712382,408.586,19.8343,328.279,-0.0328619,0,0
387,333.937,-0.0761438,6.38141e+06,-84.1737,52.6016,27.5562,69.8569,710015,406.727,5.15399,328.279,-0.0328214,0,0
388,334.989,-0.0762844,6.3814e+06,-84.1826,52.613,27.6006,-69.8907,707651,404.865,-16.2821,328.278,-0.0327803,0,0
389,333.921,-0.0764248,6.3814e+06,-84.1915,52.6243,27.6452,-69.9245,705282,402.999,-26.9717,328.276,-0.0327389,0,0
390,332.851,-0.0765651,6.3814e+06,-84.2008,52.6356,27.6899,-69.9584,702915,401.13,7.56765,328.276,-0.0326967,0,0
391,331.779,-0.0767051,6.3814e+06,-84.2104,52.6467,27.735,69.9923,700541,399.257,19.4654,328.278,-0.0326544,0,0
392,332.838,-0.076845,6.3814e+06,-84.22,52.6578,27.78,70.0261,698173,397.381,31.8073,328.28,-0.0326112,0,0
393,333.899,-0.0769847,6.3814e+06,-84.2293,52.6691,27.8252,70.0599,695806,395.502,10.1526,328.281,-0.0325674,0,0
394,334.962,-0.0771242,6.38139e+06,-84.2383,52.6804,27.8706,-70.0938,693436,393.619,-23.0242,328.279,-0.0325231,0,0
395,333.883,-0.0772636,6.38139e+06,-84.2472,52.6917,27.916,-70.1275,691076,391.733,-15.6015,328.278,-0.0324778,0,0
396,332.801,-0.0774027,6.38139e+06,-84.2565,52.703,27.9619,-70.1614,688700,389.843,5.93289,328.278,-0.0324326,0,0
397,331.717,-0.0775416,6.38139e+06,-84.2662,52.7141,28.0077,70.1952,686335,387.95,31.5028,328.281,-0.0323864,0,0
398,332.787,-0.0776804,6.38139e+06,-84.2759,52.7252,28.0538,70.2291,683961,386.054,25.7665,328.283,-0.03234,0,0
399,333.86,-0.0778189,6.38138e+06,-84.2852,52.7365,28.1,70.2629,681594,384.154,15.2214,328.285,-0.0322926,0,0
