Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity
491,10,57.2631,-89.1585,10000,746.5,-665.4,0
492,10,57.2571,-89.1461,10000,746.4,-665.5,0
493,10,57.2512,-89.1338,10000,746.3,-665.6,0
494,10,57.2452,-89.1214,10000,746.2,-665.8,0
495,10,57.2392,-89.1091,10000,746,-665.9,0
496,10,57.2333,-89.0968,10000,745.9,-666,0
497,10,57.2273,-89.0844,10000,745.8,-666.2,0
498,10,57.2213,-89.0721,10000,745.7,-666.3,0
499,10,57.2153,-89.0598,10000,745.6,-666.4,0
500,10,57.2094,-89.0475,10000,745.4,-666.6,0
501,10,57.2034,-89.0352,10000,745.3,-666.7,0
502,10,57.1974,-89.0229,10000,745.2,-666.8,0
503,10,57.1914,-89.0105,10000,745.1,-667,0
504,10,57.1855,-88.9982,10000,745,-667.1,0
505,10,57.1795,-88.9859,10000,744.8,-667.2,0
506,10,57.1735,-88.9736,10000,744.7,-667.4,0
507,10,57.1675,-88.9614,10000,744.6,-667.5,0
508,10,57.1615,-88.9491,10000,744.5,-667.6,0
509,10,57.1555,-88.9368,10000,744.4,-667.8,0
510,10,57.1495,-88.9245,10000,744.2,-667.9,0
511,10,57.1436,-88.9122,10000,744.1,-668,0
512,10,57.1376,-88.9,10000,744,-668.2,0
513,10,57.1316,-88.8877,10000,743.9,-668.3,0
514,10,57.1256,-88.8754,10000,743.8,-668.4,0
515,10,57.1196,-88.8632,10000,743.6,-668.6,0
516,10,57.1136,-88.8509,10000,743.5,-668.7,0
517,10,57.1076,-88.8387,10000,743.4,-668.8,0
518,10,57.1016,-88.8264,10000,743.3,-669,0
519,10,57.0956,-88.8142,10000,743.2,-669.1,0
520,10,57.0896,-88.8019,10000,743,-669.2,0
521,10,57.0836,-88.7897,10000,742.9,-669.4,0
522,10,57.0776,-88.7775,10000,742.8,-669.5,0
523,10,57.0716,-88.7653,10000,742.7,-669.6,0
524,10,57.0656,-88.753,10000,742.6,-669.8,0
525,10,57.0596,-88.7408,10000,742.4,-669.9,0
526,10,57.0536,-88.7286,10000,742.3,-670,0
527,10,57.0476,-88.7164,10000,742.2,-670.2,0
528,10,57.0416,-88.7042,10000,742.1,-670.3,0
529,10,57.0356,-88.692,10000,742,-670.4,0
530,10,57.0295,-88.6798,10000,741.8,-670.6,0
531,10,57.0235,-88.6676,10000,741.7,-670.7,0
532,10,57.0175,-88.6554,10000,741.6,-670.8,0
533,10,57.0115,-88.6432,10000,741.5,-671,0
534,10,57.0055,-88.631,10000,741.4,-671.1,0
535,10,56.9995,-88.6188,10000,741.3,-671.2,0
536,10,56.9934,-88.6067,10000,741.1,-671.4,0
537,10,56.9874,-88.5945,10000,741,-671.5,0
538,10,56.9814,-88.5823,10000,740.9,-671.6,0
539,10,56.9754,-88.5702,10000,740.8,-671.8,0
540,10,56.9694,-88.558,10000,740.7,-671.9,0
541,10,56.9633,-88.5458,10000,740.5,-672,0
542,10,56.9573,-88.5337,10000,740.4,-672.1,0
543,10,56.9513,-88.5215,10000,740.3,-672.3,0
544,10,56.9453,-88.5094,10000,740.2,-672.4,0
545,10,56.9392,-88.4972,10000,740.1,-672.5,0
546,10,56.9332,-88.4851,10000,739.9,-672.7,0
547,10,56.9272,-88.473,10000,739.8,-672.8,0
548,10,56.9211,-88.4609,10000,739.7,-672.9,0
549,10,56.9151,-88.4487,10000,739.6,-673.1,0
550,10,56.9091,-88.4366,10000,739.5,-673.2,0
551,10,56.903,-88.4245,10000,739.3,-673.3,0
552,10,56.897,-88.4124,10000,739.2,-673.5,0
553,10,56.8909,-88.4003,10000,739.1,-673.6,0
554,10,56.8849,-88.3882,10000,739,-673.7,0
555,10,56.8789,-88.3761,10000,738.9,-673.8,0
556,10,56.8728,-88.364,10000,738.8,-674,0
557,10,56.8668,-88.3519,10000,738.6,-674.1,0
558,10,56.8607,-88.3398,10000,738.5,-674.2,0
559,10,56.8547,-88.3277,10000,738.4,-674.4,0
560,10,56.8486,-88.3156,10000,738.3,-674.5,0
561,10,56.8426,-88.3035,10000,738.2,-674.6,0
562,10,56.8365,-88.2915,10000,738,-674.8,0
563,10,56.8305,-88.2794,10000,737.9,-674.9,0
564,10,56.8244,-88.2673,10000,737.8,-675,0
565,10,56.8184,-88.2553,10000,737.7,-675.1,0
566,10,56.8123,-88.2432,10000,737.6,-675.3,0
567,10,56.8063,-88.2311,10000,737.4,-675.4,0
568,10,56.8002,-88.2191,10000,737.3,-675.5,0
569,10,56.7942,-88.207,10000,737.2,-675.7,0
570,10,56.7881,-88.195,10000,737.1,-675.8,0
571,10,56.782,-88.183,10000,737,-675.9,0
572,10,56.776,-88.1709,10000,736.9,-676.1,0
573,10,56.7699,-88.1589,10000,736.7,-676.2,0
574,10,56.7639,-88.1469,10000,736.6,-676.3,0
575,10,56.7578,-88.1348,10000,736.5,-676.4,0
576,10,56.7517,-88.1228,10000,736.4,-676.6,0
577,10,56.7457,-88.1108,10000,736.3,-676.7,0
578,10,56.7396,-88.0988,10000,736.1,-676.8,0
579,10,56.7335,-88.0868,10000,736,-677,0
580,10,56.7275,-88.0748,10000,735.9,-677.1,0
581,10,56.7214,-88.0628,10000,735.8,-677.2,0
582,10,56.7153,-88.0508,10000,735.7,-677.3,0
583,10,56.7092,-88.0388,10000,735.6,-677.5,0
584,10,56.7032,-88.0268,10000,735.4,-677.6,0
585,10,56.6971,-88.0148,10000,735.3,-677.7,0
586,10,56.691,-88.0028,10000,735.2,-677.9,0
587,10,56.6849,-87.9909,10000,735.1,-678,0
588,10,56.6789,-87.9789,10000,735,-678.1,0
589,10,56.6728,-87.9669,10000,734.8,-678.2,0
590,10,56.6667,-87.9549,10000,734.7,-678.4,0
591,10,56.6606,-87.943,10000,734.6,-678.5,0
592,10,56.6545,-87.931,10000,734.5,-678.6,0
593,10,56.6484,-87.9191,10000,734.4,-678.7,0
594,10,56.6424,-87.9071,10000,734.3,-678.9,0
595,10,56.6363,-87.8952,10000,734.1,-679,0
596,10,56.6302,-87.8832,10000,734,-679.1,0
597,10,56.6241,-87.8713,10000,733.9,-679.3,0
598,10,56.618,-87.8594,10000,733.8,-679.4,0
599,10,56.6119,-87.8474,10000,733.7,-679.5,0
600,10,56.6058,-87.8355,10000,733.5,-679.6,0
601,10,56.5997,-87.8236,10000,733.4,-679.8,0
602,10,56.5936,-87.8116,10000,733.3,-679.9,0
603,10,56.5875,-87.7997,10000,733.2,-680,0
604,10,56.5814,-87.7878,10000,733.1,-680.1,0
605,10,56.5753,-87.7759,10000,733,-680.3,0
606,10,56.5692,-87.764,10000,732.8,-680.4,0
607,10,56.5631,-87.7521,10000,732.7,-680.5,0
608,10,56.557,-87.7402,10000,732.6,-680.7,0
609,10,56.5509,-87.7283,10000,732.5,-680.8,0
610,10,56.5448,-87.7164,10000,732.4,-680.9,0
611,10,56.5387,-87.7045,10000,732.3,-681,0
612,10,56.5326,-87.6927,10000,732.1,-681.2,0
613,10,56.5265,-87.6808,10000,732,-681.3,0
614,10,56.5204,-87.6689,10000,731.9,-681.4,0
615,10,56.5143,-87.657,10000,731.8,-681.5,0
616,10,56.5082,-87.6452,10000,731.7,-681.7,0
617,10,56.502,-87.6333,10000,731.5,-681.8,0
618,10,56.4959,-87.6214,10000,731.4,-681.9,0
619,10,56.4898,-87.6096,10000,731.3,-682,0
620,10,56.4837,-87.5977,10000,731.2,-682.2,0
621,10,56.4776,-87.5859,10000,731.1,-682.3,0
622,10,56.4715,-87.5741,10000,731,-682.4,0
623,10,56.4653,-87.5622,10000,730.8,-682.5,0
624,10,56.4592,-87.5504,10000,730.7,-682.7,0
625,10,56.4531,-87.5385,10000,730.6,-682.8,0
626,10,56.447,-87.5267,10000,730.5,-682.9,0
627,10,56.4409,-87.5149,10000,730.4,-683,0
628,10,56.4347,-87.5031,10000,730.3,-683.2,0
629,10,56.4286,-87.4913,10000,730.1,-683.3,0
630,10,56.4225,-87.4794,10000,730,-683.4,0
631,10,56.4164,-87.4676,10000,729.9,-683.5,0
632,10,56.4102,-87.4558,10000,729.8,-683.7,0
633,10,56.4041,-87.444,10000,729.7,-683.8,0
634,10,56.398,-87.4322,10000,729.6,-683.9,0
635,10,56.3918,-87.4204,10000,729.4,-684,0
636,10,56.3857,-87.4086,10000,729.3,-684.2,0
637,10,56.3796,-87.3969,10000,729.2,-684.3,0
638,10,56.3734,-87.3851,10000,729.1,-684.4,0
639,10,56.3673,-87.3733,10000,729,-684.5,0
640,10,56.3611,-87.3615,10000,728.9,-684.7,0
641,10,56.355,-87.3497,10000,728.7,-684.8,0
642,10,56.3489,-87.338,10000,728.6,-684.9,0
643,10,56.3427,-87.3262,10000,728.5,-685,0
644,10,56.3366,-87.3144,10000,728.4,-685.2,0
645,10,56.3304,-87.3027,10000,728.3,-685.3,0
646,10,56.3243,-87.2909,10000,728.2,-685.4,0
647,10,56.3181,-87.2792,10000,728,-685.5,0
648,10,56.312,-87.2674,10000,727.9,-685.7,0
649,10,56.3058,-87.2557,10000,727.8,-685.8,0
650,10,56.2997,-87.244,10000,727.7,-685.9,0
651,10,56.2935,-87.2322,10000,727.6,-686,0
652,10,56.2874,-87.2205,10000,727.5,-686.2,0
653,10,56.2812,-87.2088,10000,727.3,-686.3,0
654,10,56.2751,-87.1971,10000,727.2,-686.4,0
655,10,56.2689,-87.1853,10000,727.1,-686.5,0
656,10,56.2628,-87.1736,10000,727,-686.6,0
657,10,56.2566,-87.1619,10000,726.9,-686.8,0
658,10,56.2505,-87.1502,10000,726.8,-686.9,0
659,10,56.2443,-87.1385,10000,726.6,-687,0
660,10,56.2381,-87.1268,10000,726.5,-687.1,0
661,10,56.232,-87.1151,10000,726.4,-687.3,0
662,10,56.2258,-87.1034,10000,726.3,-687.4,0
663,10,56.2196,-87.0917,10000,726.2,-687.5,0
664,10,56.2135,-87.08,10000,726.1,-687.6,0
665,10,56.2073,-87.0684,10000,725.9,-687.7,0
666,10,56.2011,-87.0567,10000,725.8,-687.9,0
667,10,56.195,-87.045,10000,725.7,-688,0
668,10,56.1888,-87.0333,10000,725.6,-688.1,0
669,10,56.1826,-87.0217,10000,725.5,-688.2,0
670,10,56.1765,-87.01,10000,725.4,-688.4,0
671,10,56.1703,-86.9983,10000,725.3,-688.5,0
672,10,56.1641,-86.9867,10000,725.1,-688.6,0
673,10,56.1579,-86.975,10000,725,-688.7,0
674,10,56.1518,-86.9634,10000,724.9,-688.8,0
675,10,56.1456,-86.9517,10000,724.8,-689,0
676,10,56.1394,-86.9401,10000,724.7,-689.1,0
677,10,56.1332,-86.9285,10000,724.6,-689.2,0
678,10,56.1271,-86.9168,10000,724.4,-689.3,0
679,10,56.1209,-86.9052,10000,724.3,-689.5,0
680,10,56.1147,-86.8936,10000,724.2,-689.6,0
681,10,56.1085,-86.882,10000,724.1,-689.7,0
682,10,56.1023,-86.8703,10000,724,-689.8,0
683,10,56.0961,-86.8587,10000,723.9,-689.9,0
684,10,56.0899,-86.8471,10000,723.7,-690.1,0
685,10,56.0838,-86.8355,10000,723.6,-690.2,0
686,10,56.0776,-86.8239,10000,723.5,-690.3,0
687,10,56.0714,-86.8123,10000,723.4,-690.4,0
688,10,56.0652,-86.8007,10000,723.3,-690.5,0
689,10,56.059,-86.7891,10000,723.2,-690.7,0
690,10,56.0528,-86.7775,10000,723.1,-690.8,0
691,10,56.0466,-86.7659,10000,722.9,-690.9,0
692,10,56.0404,-86.7544,10000,722.8,-691,0
693,10,56.0342,-86.7428,10000,722.7,-691.2,0
694,10,56.028,-86.7312,10000,722.6,-691.3,0
695,10,56.0218,-86.7196,10000,722.5,-691.4,0
696,10,56.0156,-86.7081,10000,722.4,-691.5,0
697,10,56.0094,-86.6965,10000,722.2,-691.6,0
698,10,56.0032,-86.685,10000,722.1,-691.8,0
699,10,55.997,-86.6734,10000,722,-691.9,0
700,10,55.9908,-86.6618,10000,721.9,-692,0
701,10,55.9846,-86.6503,10000,721.8,-692.1,0
702,10,55.9784,-86.6388,10000,721.7,-692.2,0
703,10,55.9722,-86.6272,10000,721.6,-692.4,0
704,10,55.966,-86.6157,10000,721.4,-692.5,0
705,10,55.9598,-86.6041,10000,721.3,-692.6,0
706,10,55.9535,-86.5926,10000,721.2,-692.7,0
707,10,55.9473,-86.5811,10000,721.1,-692.8,0
708,10,55.9411,-86.5696,10000,721,-693,0
709,10,55.9349,-86.5581,10000,720.9,-693.1,0
710,10,55.9287,-86.5465,10000,720.8,-693.2,0
711,10,55.9225,-86.535,10000,720.6,-693.3,0
712,10,55.9163,-86.5235,10000,720.5,-693.4,0
713,10,55.91,-86.512,10000,720.4,-693.6,0
714,10,55.9038,-86.5005,10000,720.3,-693.7,0
715,10,55.8976,-86.489,10000,720.2,-693.8,0
716,10,55.8914,-86.4775,10000,720.1,-693.9,0
717,10,55.8851,-86.466,10000,719.9,-694,0
718,10,55.8789,-86.4546,10000,719.8,-694.1,0
719,10,55.8727,-86.4431,10000,719.7,-694.3,0
720,10,55.8665,-86.4316,10000,719.6,-694.4,0
721,10,55.8602,-86.4201,10000,719.5,-694.5,0
722,10,55.854,-86.4087,10000,719.4,-694.6,0
723,10,55.8478,-86.3972,10000,719.3,-694.7,0
724,10,55.8416,-86.3857,10000,719.1,-694.9,0
725,10,55.8353,-86.3743,10000,719,-695,0
726,10,55.8291,-86.3628,10000,718.9,-695.1,0
727,10,55.8229,-86.3514,10000,718.8,-695.2,0
728,10,55.8166,-86.3399,10000,718.7,-695.3,0
729,10,55.8104,-86.3285,10000,718.6,-695.5,0
730,10,55.8042,-86.317,10000,718.5,-695.6,0
731,10,55.7979,-86.3056,10000,718.3,-695.7,0
732,10,55.7917,-86.2941,10000,718.2,-695.8,0
733,10,55.7854,-86.2827,10000,718.1,-695.9,0
734,10,55.7792,-86.2713,10000,718,-696,0
735,10,55.7729,-86.2599,10000,717.9,-696.2,0
736,10,55.7667,-86.2484,10000,717.8,-696.3,0
737,10,55.7605,-86.237,10000,717.7,-696.4,0
738,10,55.7542,-86.2256,10000,717.5,-696.5,0
739,10,55.748,-86.2142,10000,717.4,-696.6,0
740,10,55.7417,-86.2028,10000,717.3,-696.7,0
741,10,55.7355,-86.1914,10000,717.2,-696.9,0
742,10,55.7292,-86.18,10000,717.1,-697,0
743,10,55.723,-86.1686,10000,717,-697.1,0
744,10,55.7167,-86.1572,10000,716.9,-697.2,0
745,10,55.7105,-86.1458,10000,716.7,-697.3,0
746,10,55.7042,-86.1345,10000,716.6,-697.5,0
747,10,55.698,-86.1231,10000,716.5,-697.6,0
748,10,55.6917,-86.1117,10000,716.4,-697.7,0
749,10,55.6854,-86.1003,10000,716.3,-697.8,0
750,10,55.6792,-86.089,10000,716.2,-697.9,0
751,10,55.6729,-86.0776,10000,716.1,-698,0
752,10,55.6667,-86.0662,10000,715.9,-698.2,0
753,10,55.6604,-86.0549,10000,715.8,-698.3,0
754,10,55.6541,-86.0435,10000,715.7,-698.4,0
755,10,55.6479,-86.0322,10000,715.6,-698.5,0
756,10,55.6416,-86.0208,10000,715.5,-698.6,0
757,10,55.6353,-86.0095,10000,715.4,-698.7,0
758,10,55.6291,-85.9981,10000,715.3,-698.9,0
759,10,55.6228,-85.9868,10000,715.2,-699,0
760,10,55.6165,-85.9755,10000,715,-699.1,0
761,10,55.6103,-85.9641,10000,714.9,-699.2,0
762,10,55.604,-85.9528,10000,714.8,-699.3,0
763,10,55.5977,-85.9415,10000,714.7,-699.4,0
764,10,55.5915,-85.9302,10000,714.6,-699.6,0
765,10,55.5852,-85.9189,10000,714.5,-699.7,0
766,10,55.5789,-85.9076,10000,714.4,-699.8,0
767,10,55.5726,-85.8963,10000,714.2,-699.9,0
768,10,55.5664,-85.8849,10000,714.1,-700,0
769,10,55.5601,-85.8736,10000,714,-700.1,0
770,10,55.5538,-85.8624,10000,713.9,-700.2,0
771,10,55.5475,-85.8511,10000,713.8,-700.4,0
772,10,55.5412,-85.8398,10000,713.7,-700.5,0
773,10,55.535,-85.8285,10000,713.6,-700.6,0
774,10,55.5287,-85.8172,10000,713.4,-700.7,0
775,10,55.5224,-85.8059,10000,713.3,-700.8,0
776,10,55.5161,-85.7947,10000,713.2,-700.9,0
777,10,55.5098,-85.7834,10000,713.1,-701.1,0
778,10,55.5035,-85.7721,10000,713,-701.2,0
779,10,55.4972,-85.7608,10000,712.9,-701.3,0
780,10,55.491,-85.7496,10000,712.8,-701.4,0
781,10,55.4847,-85.7383,10000,712.7,-701.5,0
782,10,55.4784,-85.7271,10000,712.5,-701.6,0
783,10,55.4721,-85.7158,10000,712.4,-701.7,0
784,10,55.4658,-85.7046,10000,712.3,-701.9,0
785,10,55.4595,-85.6933,10000,712.2,-702,0
786,10,55.4532,-85.6821,10000,712.1,-702.1,0
787,10,55.4469,-85.6709,10000,712,-702.2,0
788,10,55.4406,-85.6596,10000,711.9,-702.3,0
789,10,55.4343,-85.6484,10000,711.8,-702.4,0
790,10,55.428,-85.6372,10000,711.6,-702.5,0
791,10,55.4217,-85.626,10000,711.5,-702.7,0
792,10,55.4154,-85.6147,10000,711.4,-702.8,0
793,10,55.4091,-85.6035,10000,711.3,-702.9,0
794,10,55.4028,-85.5923,10000,711.2,-703,0
795,10,55.3965,-85.5811,10000,711.1,-703.1,0
796,10,55.3902,-85.5699,10000,711,-703.2,0
797,10,55.3839,-85.5587,10000,710.9,-703.3,0
798,10,55.3776,-85.5475,10000,710.7,-703.5,0
799,10,55.3713,-85.5363,10000,710.6,-703.6,0
800,10,55.3649,-85.5251,10000,710.5,-703.7,0
801,10,55.3586,-85.5139,10000,710.4,-703.8,0
802,10,55.3523,-85.5028,10000,710.3,-703.9,0
803,10,55.346,-85.4916,10000,710.2,-704,0
804,10,55.3397,-85.4804,10000,710.1,-704.1,0
805,10,55.3334,-85.4692,10000,710,-704.3,0
806,10,55.3271,-85.4581,10000,709.8,-704.4,0
807,10,55.3207,-85.4469,10000,709.7,-704.5,0
808,10,55.3144,-85.4357,10000,709.6,-704.6,0
809,10,55.3081,-85.4246,10000,709.5,-704.7,0
810,10,55.3018,-85.4134,10000,709.4,-704.8,0
811,10,55.2955,-85.4023,10000,709.3,-704.9,0
812,10,55.2891,-85.3911,10000,709.2,-705,0
813,10,55.2828,-85.38,10000,709.1,-705.2,0
814,10,55.2765,-85.3689,10000,708.9,-705.3,0
815,10,55.2702,-85.3577,10000,708.8,-705.4,0
816,10,55.2638,-85.3466,10000,708.7,-705.5,0
817,10,55.2575,-85.3355,10000,708.6,-705.6,0
818,10,55.2512,-85.3243,10000,708.5,-705.7,0
819,10,55.2449,-85.3132,10000,708.4,-705.8,0
820,10,55.2385,-85.3021,10000,708.3,-705.9,0
821,10,55.2322,-85.291,10000,708.2,-706.1,0
822,10,55.2259,-85.2799,10000,708,-706.2,0
823,10,55.2195,-85.2688,10000,707.9,-706.3,0
824,10,55.2132,-85.2577,10000,707.8,-706.4,0
825,10,55.2069,-85.2466,10000,707.7,-706.5,0
826,10,55.2005,-85.2355,10000,707.6,-706.6,0
827,10,55.1942,-85.2244,10000,707.5,-706.7,0
828,10,55.1878,-85.2133,10000,707.4,-706.8,0
829,10,55.1815,-85.2022,10000,707.3,-707,0
830,10,55.1752,-85.1911,10000,707.1,-707.1,0
831,10,55.1688,-85.18,10000,707,-707.2,0
832,10,55.1625,-85.169,10000,706.9,-707.3,0
833,10,55.1561,-85.1579,10000,706.8,-707.4,0
834,10,55.1498,-85.1468,10000,706.7,-707.5,0
835,10,55.1434,-85.1357,10000,706.6,-707.6,0
836,10,55.1371,-85.1247,10000,706.5,-707.7,0
837,10,55.1307,-85.1136,10000,706.4,-707.8,0
838,10,55.1244,-85.1026,10000,706.3,-708,0
839,10,55.118,-85.0915,10000,706.1,-708.1,0
840,10,55.1117,-85.0805,10000,706,-708.2,0
841,10,55.1053,-85.0694,10000,705.9,-708.3,0
842,10,55.099,-85.0584,10000,705.8,-708.4,0
843,10,55.0926,-85.0473,10000,705.7,-708.5,0
844,10,55.0863,-85.0363,10000,705.6,-708.6,0
845,10,55.0799,-85.0253,10000,705.5,-708.7,0
846,10,55.0736,-85.0143,10000,705.4,-708.8,0
847,10,55.0672,-85.0032,10000,705.3,-709,0
848,10,55.0609,-84.9922,10000,705.1,-709.1,0
849,10,55.0545,-84.9812,10000,705,-709.2,0
850,10,55.0481,-84.9702,10000,704.9,-709.3,0
851,10,55.0418,-84.9592,10000,704.8,-709.4,0
852,10,55.0354,-84.9482,10000,704.7,-709.5,0
853,10,55.029,-84.9372,10000,704.6,-709.6,0
854,10,55.0227,-84.9262,10000,704.5,-709.7,0
855,10,55.0163,-84.9152,10000,704.4,-709.8,0
856,10,55.0099,-84.9042,10000,704.3,-709.9,0
857,10,55.0036,-84.8932,10000,704.1,-710.1,0
858,10,54.9972,-84.8822,10000,704,-710.2,0
859,10,54.9908,-84.8712,10000,703.9,-710.3,0
860,10,54.9845,-84.8602,10000,703.8,-710.4,0
861,10,54.9781,-84.8493,10000,703.7,-710.5,0
862,10,54.9717,-84.8383,10000,703.6,-710.6,0
863,10,54.9653,-84.8273,10000,703.5,-710.7,0
864,10,54.959,-84.8164,10000,703.4,-710.8,0
865,10,54.9526,-84.8054,10000,703.3,-710.9,0
866,10,54.9462,-84.7944,10000,703.1,-711,0
867,10,54.9398,-84.7835,10000,703,-711.2,0
868,10,54.9335,-84.7725,10000,702.9,-711.3,0
869,10,54.9271,-84.7616,10000,702.8,-711.4,0
870,10,54.9207,-84.7506,10000,702.7,-711.5,0
871,10,54.9143,-84.7397,10000,702.6,-711.6,0
872,10,54.9079,-84.7288,10000,702.5,-711.7,0
873,10,54.9016,-84.7178,10000,702.4,-711.8,0
874,10,54.8952,-84.7069,10000,702.3,-711.9,0
875,10,54.8888,-84.696,10000,702.1,-712,0
876,10,54.8824,-84.6851,10000,702,-712.1,0
877,10,54.876,-84.6741,10000,701.9,-712.2,0
878,10,54.8696,-84.6632,10000,701.8,-712.4,0
879,10,54.8632,-84.6523,10000,701.7,-712.5,0
880,10,54.8568,-84.6414,10000,701.6,-712.6,0
881,10,54.8505,-84.6305,10000,701.5,-712.7,0
882,10,54.8441,-84.6196,10000,701.4,-712.8,0
883,10,54.8377,-84.6087,10000,701.3,-712.9,0
884,10,54.8313,-84.5978,10000,701.2,-713,0
885,10,54.8249,-84.5869,10000,701,-713.1,0
886,10,54.8185,-84.576,10000,700.9,-713.2,0
887,10,54.8121,-84.5651,10000,700.8,-713.3,0
888,10,54.8057,-84.5543,10000,700.7,-713.4,0
889,10,54.7993,-84.5434,10000,700.6,-713.6,0
890,10,54.7929,-84.5325,10000,700.5,-713.7,0
891,10,54.7865,-84.5216,10000,700.4,-713.8,0
892,10,54.7801,-84.5108,10000,700.3,-713.9,0
893,10,54.7737,-84.4999,10000,700.2,-714,0
894,10,54.7673,-84.489,10000,700.1,-714.1,0
895,10,54.7609,-84.4782,10000,699.9,-714.2,0
896,10,54.7545,-84.4673,10000,699.8,-714.3,0
897,10,54.7481,-84.4565,10000,699.7,-714.4,0
898,10,54.7416,-84.4456,10000,699.6,-714.5,0
899,10,54.7352,-84.4348,10000,699.5,-714.6,0
900,10,54.7288,-84.4239,10000,699.4,-714.7,0
901,10,54.7224,-84.4131,10000,699.3,-714.8,0
902,10,54.716,-84.4023,10000,699.2,-715,0
903,10,54.7096,-84.3914,10000,699.1,-715.1,0
904,10,54.7032,-84.3806,10000,699,-715.2,0
905,10,54.6968,-84.3698,10000,698.8,-715.3,0
906,10,54.6903,-84.359,10000,698.7,-715.4,0
907,10,54.6839,-84.3481,10000,698.6,-715.5,0
908,10,54.6775,-84.3373,10000,698.5,-715.6,0
909,10,54.6711,-84.3265,10000,698.4,-715.7,0
910,10,54.6647,-84.3157,10000,698.3,-715.8,0
911,10,54.6583,-84.3049,10000,698.2,-715.9,0
912,10,54.6518,-84.2941,10000,698.1,-716,0
913,10,54.6454,-84.2833,10000,698,-716.1,0
914,10,54.639,-84.2725,10000,697.9,-716.2,0
915,10,54.6326,-84.2617,10000,697.8,-716.3,0
916,10,54.6261,-84.2509,10000,697.6,-716.4,0
917,10,54.6197,-84.2402,10000,697.5,-716.6,0
918,10,54.6133,-84.2294,10000,697.4,-716.7,0
919,10,54.6069,-84.2186,10000,697.3,-716.8,0
920,10,54.6004,-84.2078,10000,697.2,-716.9,0
921,10,54.594,-84.1971,10000,697.1,-717,0
922,10,54.5876,-84.1863,10000,697,-717.1,0
923,10,54.5811,-84.1755,10000,696.9,-717.2,0
924,10,54.5747,-84.1648,10000,696.8,-717.3,0
925,10,54.5683,-84.154,10000,696.7,-717.4,0
926,10,54.5618,-84.1433,10000,696.5,-717.5,0
927,10,54.5554,-84.1325,10000,696.4,-717.6,0
928,10,54.549,-84.1218,10000,696.3,-717.7,0
929,10,54.5425,-84.111,10000,696.2,-717.8,0
930,10,54.5361,-84.1003,10000,696.1,-717.9,0
931,10,54.5296,-84.0896,10000,696,-718,0
932,10,54.5232,-84.0788,10000,695.9,-718.1,0
933,10,54.5168,-84.0681,10000,695.8,-718.2,0
934,10,54.5103,-84.0574,10000,695.7,-718.4,0
935,10,54.5039,-84.0467,10000,695.6,-718.5,0
936,10,54.4974,-84.0359,10000,695.5,-718.6,0
937,10,54.491,-84.0252,10000,695.3,-718.7,0
938,10,54.4845,-84.0145,10000,695.2,-718.8,0
939,10,54.4781,-84.0038,10000,695.1,-718.9,0
940,10,54.4716,-83.9931,10000,695,-719,0
941,10,54.4652,-83.9824,10000,694.9,-719.1,0
942,10,54.4587,-83.9717,10000,694.8,-719.2,0
943,10,54.4523,-83.961,10000,694.7,-719.3,0
944,10,54.4458,-83.9503,10000,694.6,-719.4,0
945,10,54.4394,-83.9396,10000,694.5,-719.5,0
946,10,54.4329,-83.9289,10000,694.4,-719.6,0
947,10,54.4265,-83.9183,10000,694.3,-719.7,0
948,10,54.42,-83.9076,10000,694.2,-719.8,0
949,10,54.4136,-83.8969,10000,694,-719.9,0
950,10,54.4071,-83.8862,10000,693.9,-720,0
951,10,54.4006,-83.8756,10000,693.8,-720.1,0
952,10,54.3942,-83.8649,10000,693.7,-720.2,0
953,10,54.3877,-83.8542,10000,693.6,-720.3,0
954,10,54.3813,-83.8436,10000,693.5,-720.5,0
955,10,54.3748,-83.8329,10000,693.4,-720.6,0
956,10,54.3683,-83.8223,10000,693.3,-720.7,0
957,10,54.3619,-83.8116,10000,693.2,-720.8,0
958,10,54.3554,-83.801,10000,693.1,-720.9,0
959,10,54.3489,-83.7903,10000,693,-721,0
960,10,54.3425,-83.7797,10000,692.9,-721.1,0
961,10,54.336,-83.7691,10000,692.7,-721.2,0
962,10,54.3295,-83.7584,10000,692.6,-721.3,0
963,10,54.3231,-83.7478,10000,692.5,-721.4,0
964,10,54.3166,-83.7372,10000,692.4,-721.5,0
965,10,54.3101,-83.7265,10000,692.3,-721.6,0
966,10,54.3036,-83.7159,10000,692.2,-721.7,0
967,10,54.2972,-83.7053,10000,692.1,-721.8,0
968,10,54.2907,-83.6947,10000,692,-721.9,0
969,10,54.2842,-83.6841,10000,691.9,-722,0
970,10,54.2777,-83.6735,10000,691.8,-722.1,0
971,10,54.2713,-83.6629,10000,691.7,-722.2,0
972,10,54.2648,-83.6523,10000,691.6,-722.3,0
973,10,54.2583,-83.6417,10000,691.5,-722.4,0
974,10,54.2518,-83.6311,10000,691.3,-722.5,0
975,10,54.2453,-83.6205,10000,691.2,-722.6,0
976,10,54.2389,-83.6099,10000,691.1,-722.7,0
977,10,54.2324,-83.5993,10000,691,-722.8,0
978,10,54.2259,-83.5888,10000,690.9,-722.9,0
979,10,54.2194,-83.5782,10000,690.8,-723,0
980,10,54.2129,-83.5676,10000,690.7,-723.1,0
981,10,54.2064,-83.5571,10000,690.6,-723.2,0
