Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity
1980.000000,1,36.98632,-14.35892,44133,-1619,2258,4.031
1981.000000,1,36.99048,-14.40885,44113.1,-1618,2257,4.032
1982.000000,1,36.99463,-14.45877,44093.2,-1617,2256,4.033
1983.000000,1,36.99879,-14.50869,44073.4,-1616,2255,4.034
1984.000000,1,37.00295,-14.55861,44053.5,-1615,2254,4.036
1985.000000,1,37.00711,-14.60853,44033.6,-1614,2253,4.037
1986.000000,1,37.01127,-14.65844,44013.7,-1613,2252,4.038
1987.000000,1,37.01543,-14.70835,43993.9,-1612,2251,4.04
1988.000000,1,37.01959,-14.75826,43974,-1610,2250,4.041
1989.000000,1,37.02376,-14.80817,43954.1,-1609,2249,4.043
1990.000000,1,37.02792,-14.85807,43934.2,-1608,2248,4.045
1991.000000,1,37.03209,-14.90797,43914.4,-1607,2247,4.046
1992.000000,1,37.03626,-14.95787,43894.5,-1606,2246,4.048
1993.000000,1,37.04043,-15.00776,43874.6,-1605,2245,4.05
1994.000000,1,37.04460,-15.05766,43854.7,-1604,2244,4.052
1995.000000,1,37.04877,-15.10755,43834.9,-1603,2243,4.054
1996.000000,1,37.05295,-15.15744,43815,-1602,2242,4.056
1997.000000,1,37.05712,-15.20732,43795.1,-1600,2241,4.058
1998.000000,1,37.06130,-15.25720,43775.2,-1599,2240,4.06
1999.000000,1,37.06548,-15.30708,43755.4,-1598,2239,4.062
2000.000000,1,37.06966,-15.35696,43735.5,-1597,2238,4.064
2001.000000,1,37.07384,-15.40683,43715.6,-1596,2237,4.066
2002.000000,1,37.07803,-15.45670,43695.7,-1595,2236,4.068
2003.000000,1,37.08221,-15.50657,43675.9,-1594,2235,4.071
2004.000000,1,37.08640,-15.55644,43656,-1593,2234,4.073
2005.000000,1,37.09058,-15.60630,43636.1,-1592,2233,4.075
2006.000000,1,37.09477,-15.65616,43616.2,-1590,2232,4.078
2007.000000,1,37.09896,-15.70602,43596.4,-1589,2231,4.08
2008.000000,1,37.10315,-15.75588,43576.5,-1588,2230,4.083
2009.000000,1,37.10735,-15.80573,43556.6,-1587,2229,4.085
2010.000000,1,37.11154,-15.85558,43536.7,-1586,2228,4.088
2011.000000,1,37.11574,-15.90543,43516.8,-1585,2227,4.09
2012.000000,1,37.11993,-15.95527,43497,-1584,2226,4.093
2013.000000,1,37.12413,-16.00512,43477.1,-1583,2225,4.095
2014.000000,1,37.12833,-16.05496,43457.2,-1582,2224,4.098
2015.000000,1,37.13253,-16.10479,43437.3,-1580,2223,4.101
2016.000000,1,37.13674,-16.15463,43417.5,-1579,2222,4.104
2017.000000,1,37.14094,-16.20446,43397.6,-1578,2221,4.106
2018.000000,1,37.14515,-16.25429,43377.7,-1577,2220,4.109
2019.000000,1,37.14936,-16.30411,43357.8,-1576,2219,4.112
2020.000000,1,37.15356,-16.35394,43338,-1575,2218,4.115
2021.000000,1,37.15777,-16.40376,43318.1,-1574,2217,4.118
2022.000000,1,37.16199,-16.45358,43298.2,-1573,2216,4.121
2023.000000,1,37.16620,-16.50339,43278.3,-1572,2215,4.124
2024.000000,1,37.17041,-16.55321,43258.5,-1570,2214,4.127
2025.000000,1,37.17463,-16.60302,43238.6,-1569,2213,4.13
2026.000000,1,37.17885,-16.65282,43218.7,-1568,2212,4.133
2027.000000,1,37.18306,-16.70263,43198.8,-1567,2211,4.136
2028.000000,1,37.18728,-16.75243,43179,-1566,2210,4.139
2029.000000,1,37.19151,-16.80223,43159.1,-1565,2209,4.142
2030.000000,1,37.19573,-16.85203,43139.2,-1564,2208,4.145
2031.000000,1,37.19995,-16.90182,43119.3,-1563,2207,4.149
2032.000000,1,37.20418,-16.95161,43099.5,-1562,2206,4.152
2033.000000,1,37.20841,-17.00140,43079.6,-1560,2205,4.155
2034.000000,1,37.21264,-17.05119,43059.7,-1559,2204,4.158
2035.000000,1,37.21687,-17.10097,43039.8,-1558,2203,4.161
2036.000000,1,37.22110,-17.15075,43020,-1557,2202,4.165
2037.000000,1,37.22533,-17.20053,43000.1,-1556,2201,4.168
2038.000000,1,37.22957,-17.25030,42980.2,-1555,2200,4.171
2039.000000,1,37.23380,-17.30008,42960.3,-1554,2199,4.174
2040.000000,1,37.23804,-17.34984,42940.5,-1553,2198,4.178
2041.000000,1,37.24228,-17.39961,42920.6,-1551,2197,4.181
2042.000000,1,37.24652,-17.44938,42900.7,-1550,2196,4.184
2043.000000,1,37.25076,-17.49914,42880.8,-1549,2195,4.188
2044.000000,1,37.25500,-17.54890,42860.9,-1548,2194,4.191
2045.000000,1,37.25925,-17.59865,42841.1,-1547,2193,4.194
2046.000000,1,37.26350,-17.64841,42821.2,-1546,2192,4.198
2047.000000,1,37.26774,-17.69816,42801.3,-1545,2191,4.201
2048.000000,1,37.27199,-17.74790,42781.4,-1544,2190,4.204
2049.000000,1,37.27624,-17.79765,42761.6,-1542,2189,4.208
2050.000000,1,37.28049,-17.84739,42741.7,-1541,2188,4.211
2051.000000,1,37.28475,-17.89713,42721.8,-1540,2187,4.215
2052.000000,1,37.28900,-17.94687,42701.9,-1539,2186,4.218
2053.000000,1,37.29326,-17.99660,42682.1,-1538,2185,4.221
2054.000000,1,37.29752,-18.04633,42662.2,-1537,2184,4.225
2055.000000,1,37.30178,-18.09606,42642.3,-1536,2183,4.228
2056.000000,1,37.30604,-18.14579,42622.4,-1535,2182,4.232
2057.000000,1,37.31030,-18.19551,42602.6,-1534,2181,4.235
2058.000000,1,37.31456,-18.24523,42582.7,-1532,2180,4.238
2059.000000,1,37.31883,-18.29495,42562.8,-1531,2179,4.242
2060.000000,1,37.32310,-18.34467,42542.9,-1530,2178,4.245
2061.000000,1,37.32736,-18.39438,42523.1,-1529,2177,4.249
2062.000000,1,37.33163,-18.44409,42503.2,-1528,2176,4.252
2063.000000,1,37.33590,-18.49379,42483.3,-1527,2175,4.255
2064.000000,1,37.34018,-18.54350,42463.4,-1526,2174,4.259
2065.000000,1,37.34445,-18.59320,42443.6,-1525,2173,4.262
2066.000000,1,37.34873,-18.64290,42423.7,-1523,2172,4.265
2067.000000,1,37.35300,-18.69259,42403.8,-1522,2171,4.269
2068.000000,1,37.35728,-18.74229,42383.9,-1521,2170,4.272
2069.000000,1,37.36156,-18.79198,42364.1,-1520,2169,4.275
2070.000000,1,37.36584,-18.84166,42344.2,-1519,2168,4.279
2071.000000,1,37.37013,-18.89135,42324.3,-1518,2167,4.282
2072.000000,1,37.37441,-18.94103,42304.4,-1517,2166,4.285
2073.000000,1,37.37870,-18.99071,42284.6,-1516,2165,4.289
2074.000000,1,37.38298,-19.04039,42264.7,-1514,2164,4.292
2075.000000,1,37.38727,-19.09006,42244.8,-1513,2163,4.295
2076.000000,1,37.39156,-19.13973,42224.9,-1512,2162,4.298
2077.000000,1,37.39586,-19.18940,42205.1,-1511,2161,4.302
2078.000000,1,37.40015,-19.23906,42185.2,-1510,2160,4.305
2079.000000,1,37.40444,-19.28873,42165.3,-1509,2159,4.308
2080.000000,1,37.40874,-19.33839,42145.4,-1508,2158,4.311
2081.000000,1,37.41304,-19.38804,42125.5,-1507,2157,4.314
2082.000000,1,37.41734,-19.43770,42105.7,-1505,2156,4.317
2083.000000,1,37.42164,-19.48735,42085.8,-1504,2155,4.32
2084.000000,1,37.42594,-19.53700,42065.9,-1503,2154,4.324
2085.000000,1,37.43024,-19.58664,42046,-1502,2153,4.327
2086.000000,1,37.43455,-19.63629,42026.2,-1501,2152,4.33
2087.000000,1,37.43886,-19.68593,42006.3,-1500,2151,4.333
2088.000000,1,37.44316,-19.73556,41986.4,-1499,2150,4.336
2089.000000,1,37.44747,-19.78520,41966.5,-1498,2149,4.339
2090.000000,1,37.45178,-19.83483,41946.7,-1496,2148,4.342
2091.000000,1,37.45610,-19.88446,41926.8,-1495,2147,4.345
2092.000000,1,37.46041,-19.93409,41906.9,-1494,2146,4.347
2093.000000,1,37.46473,-19.98371,41887,-1493,2145,4.35
2094.000000,1,37.46904,-20.03333,41867.2,-1492,2144,4.353
2095.000000,1,37.47336,-20.08295,41847.3,-1491,2143,4.356
2096.000000,1,37.47768,-20.13256,41827.4,-1490,2142,4.359
2097.000000,1,37.48200,-20.18217,41807.5,-1489,2141,4.361
2098.000000,1,37.48633,-20.23178,41787.7,-1487,2140,4.364
2099.000000,1,37.49065,-20.28139,41767.8,-1486,2139,4.367
2100.000000,1,37.49498,-20.33099,41747.9,-1485,2138,4.37
2101.000000,1,37.49931,-20.38059,41728,-1484,2137,4.372
2102.000000,1,37.50363,-20.43019,41708.2,-1483,2136,4.375
2103.000000,1,37.50797,-20.47979,41688.3,-1482,2135,4.377
2104.000000,1,37.51230,-20.52938,41668.4,-1481,2134,4.38
2105.000000,1,37.51663,-20.57897,41648.5,-1480,2133,4.382
2106.000000,1,37.52097,-20.62856,41628.7,-1478,2132,4.385
2107.000000,1,37.52530,-20.67814,41608.8,-1477,2131,4.387
2108.000000,1,37.52964,-20.72772,41588.9,-1476,2130,4.39
2109.000000,1,37.53398,-20.77730,41569,-1475,2129,4.392
2110.000000,1,37.53832,-20.82687,41549.2,-1474,2128,4.394
2111.000000,1,37.54267,-20.87645,41529.3,-1473,2127,4.396
2112.000000,1,37.54701,-20.92602,41509.4,-1472,2126,4.399
2113.000000,1,37.55136,-20.97558,41489.5,-1470,2125,4.401
2114.000000,1,37.55570,-21.02515,41469.6,-1469,2124,4.403
2115.000000,1,37.56005,-21.07471,41449.8,-1468,2123,4.405
2116.000000,1,37.56440,-21.12427,41429.9,-1467,2122,4.407
2117.000000,1,37.56875,-21.17382,41410,-1466,2121,4.409
2118.000000,1,37.57311,-21.22337,41390.1,-1465,2120,4.411
2119.000000,1,37.57746,-21.27292,41370.3,-1464,2119,4.413
2120.000000,1,37.58182,-21.32247,41350.4,-1463,2118,4.415
2121.000000,1,37.58618,-21.37202,41330.5,-1461,2117,4.417
2122.000000,1,37.59054,-21.42156,41310.6,-1460,2116,4.418
2123.000000,1,37.59490,-21.47109,41290.8,-1459,2115,4.42
2124.000000,1,37.59926,-21.52063,41270.9,-1458,2114,4.422
2125.000000,1,37.60362,-21.57016,41251,-1457,2113,4.423
2126.000000,1,37.60799,-21.61969,41231.1,-1456,2112,4.425
2127.000000,1,37.61236,-21.66922,41211.3,-1455,2111,4.426
2128.000000,1,37.61672,-21.71874,41191.4,-1453,2110,4.428
2129.000000,1,37.62109,-21.76826,41171.5,-1452,2109,4.429
2130.000000,1,37.62547,-21.81778,41151.6,-1451,2108,4.431
2131.000000,1,37.62984,-21.86730,41131.8,-1450,2107,4.432
2132.000000,1,37.63421,-21.91681,41111.9,-1449,2106,4.433
2133.000000,1,37.63859,-21.96632,41092,-1448,2105,4.434
2134.000000,1,37.64297,-22.01583,41072.1,-1447,2104,4.436
2135.000000,1,37.64735,-22.06533,41052.3,-1446,2103,4.437
2136.000000,1,37.65173,-22.11483,41032.4,-1444,2102,4.438
2137.000000,1,37.65611,-22.16433,41012.5,-1443,2101,4.439
2138.000000,1,37.66050,-22.21382,40992.6,-1442,2100,4.44
2139.000000,1,37.66488,-22.26332,40972.8,-1441,2099,4.44
2140.000000,1,37.66927,-22.31281,40952.9,-1440,2098,4.441
2141.000000,1,37.67366,-22.36229,40933,-1439,2097,4.442
2142.000000,1,37.67805,-22.41178,40913.1,-1438,2096,4.443
2143.000000,1,37.68244,-22.46126,40893.3,-1436,2095,4.443
2144.000000,1,37.68683,-22.51074,40873.4,-1435,2094,4.444
2145.000000,1,37.69123,-22.56021,40853.5,-1434,2093,4.444
2146.000000,1,37.69562,-22.60968,40833.6,-1433,2092,4.445
2147.000000,1,37.70002,-22.65915,40813.7,-1432,2091,4.445
2148.000000,1,37.70442,-22.70862,40793.9,-1431,2090,4.445
2149.000000,1,37.70882,-22.75808,40774,-1430,2089,4.446
2150.000000,1,37.71322,-22.80754,40754.1,-1428,2088,4.446
2151.000000,1,37.71763,-22.85700,40734.2,-1427,2087,4.446
2152.000000,1,37.72203,-22.90645,40714.4,-1426,2086,4.446
2153.000000,1,37.72644,-22.95591,40694.5,-1425,2085,4.446
2154.000000,1,37.73085,-23.00535,40674.6,-1424,2084,4.446
2155.000000,1,37.73526,-23.05480,40654.7,-1423,2083,4.446
2156.000000,1,37.73967,-23.10424,40634.9,-1422,2082,4.445
2157.000000,1,37.74408,-23.15368,40615,-1420,2081,4.445
2158.000000,1,37.74850,-23.20312,40595.1,-1419,2080,4.445
2159.000000,1,37.75292,-23.25255,40575.2,-1418,2079,4.444
2160.000000,1,37.75733,-23.30199,40555.4,-1417,2078,4.444
2161.000000,1,37.76175,-23.35141,40535.5,-1416,2077,4.443
2162.000000,1,37.76617,-23.40084,40515.6,-1415,2076,4.442
2163.000000,1,37.77060,-23.45026,40495.7,-1414,2075,4.442
2164.000000,1,37.77502,-23.49968,40475.9,-1412,2074,4.441
2165.000000,1,37.77945,-23.54910,40456,-1411,2073,4.44
2166.000000,1,37.78387,-23.59851,40436.1,-1410,2072,4.439
2167.000000,1,37.78830,-23.64792,40416.2,-1409,2071,4.438
2168.000000,1,37.79273,-23.69733,40396.4,-1408,2070,4.437
2169.000000,1,37.79717,-23.74674,40376.5,-1407,2069,4.436
2170.000000,1,37.80160,-23.79614,40356.6,-1406,2068,4.434
2171.000000,1,37.80603,-23.84554,40336.7,-1404,2067,4.433
2172.000000,1,37.81047,-23.89493,40316.9,-1403,2066,4.432
2173.000000,1,37.81491,-23.94433,40297,-1402,2065,4.43
2174.000000,1,37.81935,-23.99372,40277.1,-1401,2064,4.428
2175.000000,1,37.82379,-24.04310,40257.2,-1400,2063,4.427
2176.000000,1,37.82823,-24.09249,40237.4,-1399,2062,4.425
2177.000000,1,37.83268,-24.14187,40217.5,-1398,2061,4.423
2178.000000,1,37.83712,-24.19125,40197.6,-1396,2060,4.421
2179.000000,1,37.84157,-24.24062,40177.7,-1395,2059,4.419
2180.000000,1,37.84602,-24.28999,40157.9,-1394,2058,4.417
2181.000000,1,37.85047,-24.33936,40138,-1393,2057,4.415
2182.000000,1,37.85493,-24.38873,40118.1,-1392,2056,4.413
2183.000000,1,37.85938,-24.43809,40098.2,-1391,2055,4.41
2184.000000,1,37.86384,-24.48745,40078.3,-1390,2054,4.408
2185.000000,1,37.86829,-24.53681,40058.5,-1388,2053,4.405
2186.000000,1,37.87275,-24.58617,40038.6,-1387,2052,4.403
2187.000000,1,37.87721,-24.63552,40018.7,-1386,2051,4.4
2188.000000,1,37.88167,-24.68487,39998.8,-1385,2050,4.397
2189.000000,1,37.88614,-24.73421,39979,-1384,2049,4.395
2190.000000,1,37.89060,-24.78356,39959.1,-1383,2048,4.392
2191.000000,1,37.89507,-24.83289,39939.2,-1382,2047,4.389
2192.000000,1,37.89954,-24.88223,39919.3,-1380,2046,4.385
2193.000000,1,37.90401,-24.93157,39899.5,-1379,2045,4.382
2194.000000,1,37.90848,-24.98090,39879.6,-1378,2044,4.379
2195.000000,1,37.91295,-25.03022,39859.7,-1377,2043,4.375
2196.000000,1,37.91743,-25.07955,39839.8,-1376,2042,4.372
2197.000000,1,37.92190,-25.12887,39820,-1375,2041,4.368
2198.000000,1,37.92638,-25.17819,39800.1,-1373,2040,4.365
2199.000000,1,37.93086,-25.22751,39780.2,-1372,2039,4.361
2200.000000,1,37.93534,-25.27682,39760.3,-1371,2038,4.357
2201.000000,1,37.93982,-25.32613,39740.5,-1370,2037,4.353
2202.000000,1,37.94431,-25.37543,39720.6,-1369,2036,4.349
2203.000000,1,37.94879,-25.42474,39700.7,-1368,2035,4.345
2204.000000,1,37.95328,-25.47404,39680.8,-1367,2034,4.341
2205.000000,1,37.95777,-25.52334,39661,-1365,2033,4.336
2206.000000,1,37.96226,-25.57263,39641.1,-1364,2032,4.332
2207.000000,1,37.96675,-25.62192,39621.2,-1363,2031,4.328
2208.000000,1,37.97125,-25.67121,39601.3,-1362,2030,4.323
2209.000000,1,37.97574,-25.72050,39581.5,-1361,2030,4.318
2210.000000,1,37.98024,-25.76978,39561.6,-1360,2029,4.314
2211.000000,1,37.98474,-25.81906,39541.7,-1358,2028,4.309
2212.000000,1,37.98924,-25.86834,39521.8,-1357,2027,4.304
2213.000000,1,37.99374,-25.91761,39502,-1356,2026,4.299
2214.000000,1,37.99824,-25.96688,39482.1,-1355,2025,4.294
2215.000000,1,38.00275,-26.01615,39462.2,-1354,2024,4.289
2216.000000,1,38.00725,-26.06542,39442.3,-1353,2023,4.284
2217.000000,1,38.01176,-26.11468,39422.4,-1352,2022,4.278
2218.000000,1,38.01627,-26.16394,39402.6,-1350,2021,4.273
2219.000000,1,38.02078,-26.21319,39382.7,-1349,2020,4.268
2220.000000,1,38.02530,-26.26245,39362.8,-1348,2019,4.262
2221.000000,1,38.02981,-26.31169,39342.9,-1347,2018,4.257
2222.000000,1,38.03433,-26.36094,39323.1,-1346,2017,4.251
2223.000000,1,38.03884,-26.41019,39303.2,-1345,2016,4.245
2224.000000,1,38.04336,-26.45943,39283.3,-1343,2015,4.24
2225.000000,1,38.04788,-26.50866,39263.4,-1342,2014,4.234
2226.000000,1,38.05241,-26.55790,39243.6,-1341,2013,4.228
2227.000000,1,38.05693,-26.60713,39223.7,-1340,2012,4.222
2228.000000,1,38.06145,-26.65636,39203.8,-1339,2011,4.216
2229.000000,1,38.06598,-26.70558,39183.9,-1338,2010,4.21
2230.000000,1,38.07051,-26.75481,39164.1,-1337,2009,4.204
2231.000000,1,38.07504,-26.80403,39144.2,-1335,2008,4.198
2232.000000,1,38.07957,-26.85324,39124.3,-1334,2007,4.191
2233.000000,1,38.08411,-26.90246,39104.4,-1333,2006,4.185
2234.000000,1,38.08864,-26.95167,39084.6,-1332,2005,4.179
2235.000000,1,38.09318,-27.00088,39064.7,-1331,2004,4.172
2236.000000,1,38.09772,-27.05008,39044.8,-1330,2003,4.166
2237.000000,1,38.10225,-27.09928,39024.9,-1328,2002,4.159
2238.000000,1,38.10680,-27.14848,39005.1,-1327,2001,4.152
2239.000000,1,38.11134,-27.19767,38985.2,-1326,2000,4.146
2240.000000,1,38.11588,-27.24687,38965.3,-1325,1999,4.139
2241.000000,1,38.12043,-27.29606,38945.4,-1324,1998,4.132
2242.000000,1,38.12498,-27.34524,38925.6,-1323,1997,4.125
2243.000000,1,38.12953,-27.39443,38905.7,-1321,1996,4.119
2244.000000,1,38.13408,-27.44361,38885.8,-1320,1995,4.112
2245.000000,1,38.13863,-27.49278,38865.9,-1319,1994,4.105
2246.000000,1,38.14318,-27.54196,38846.1,-1318,1993,4.098
2247.000000,1,38.14774,-27.59113,38826.2,-1317,1992,4.091
2248.000000,1,38.15230,-27.64030,38806.3,-1316,1991,4.083
2249.000000,1,38.15685,-27.68946,38786.4,-1314,1990,4.076
2250.000000,1,38.16141,-27.73862,38766.6,-1313,1989,4.069
2251.000000,1,38.16598,-27.78778,38746.7,-1312,1988,4.062
2252.000000,1,38.17054,-27.83694,38726.8,-1311,1987,4.054
2253.000000,1,38.17510,-27.88609,38706.9,-1310,1986,4.047
2254.000000,1,38.17967,-27.93524,38687,-1309,1985,4.04
2255.000000,1,38.18424,-27.98439,38667.2,-1308,1984,4.032
2256.000000,1,38.18881,-28.03353,38647.3,-1306,1983,4.025
2257.000000,1,38.19338,-28.08267,38627.4,-1305,1982,4.017
2258.000000,1,38.19795,-28.13181,38607.5,-1304,1981,4.01
2259.000000,1,38.20253,-28.18094,38587.7,-1303,1980,4.002
2260.000000,1,38.20710,-28.23008,38567.8,-1302,1979,3.995
2261.000000,1,38.21168,-28.27920,38547.9,-1301,1978,3.987
2262.000000,1,38.21626,-28.32833,38528,-1299,1977,3.979
2263.000000,1,38.22084,-28.37745,38508.2,-1298,1976,3.972
2264.000000,1,38.22542,-28.42657,38488.3,-1297,1975,3.964
2265.000000,1,38.23000,-28.47569,38468.4,-1296,1974,3.956
2266.000000,1,38.23459,-28.52480,38448.5,-1295,1973,3.948
2267.000000,1,38.23918,-28.57391,38428.7,-1294,1972,3.94
2268.000000,1,38.24377,-28.62302,38408.8,-1292,1971,3.933
2269.000000,1,38.24836,-28.67212,38388.9,-1291,1970,3.925
2270.000000,1,38.25295,-28.72122,38369,-1290,1969,3.917
2271.000000,1,38.25754,-28.77032,38349.2,-1289,1968,3.909
2272.000000,1,38.26214,-28.81942,38329.3,-1288,1967,3.901
2273.000000,1,38.26673,-28.86851,38309.4,-1287,1966,3.893
2274.000000,1,38.27133,-28.91760,38289.5,-1285,1965,3.885
2275.000000,1,38.27593,-28.96668,38269.7,-1284,1964,3.877
2276.000000,1,38.28053,-29.01577,38249.8,-1283,1963,3.869
2277.000000,1,38.28513,-29.06484,38229.9,-1282,1962,3.861
2278.000000,1,38.28974,-29.11392,38210,-1281,1961,3.852
2279.000000,1,38.29434,-29.16299,38190.2,-1280,1960,3.844
2280.000000,1,38.29895,-29.21207,38170.3,-1278,1959,3.836
2281.000000,1,38.30356,-29.26113,38150.4,-1277,1958,3.828
2282.000000,1,38.30817,-29.31020,38130.5,-1276,1957,3.82
2283.000000,1,38.31278,-29.35926,38110.7,-1275,1956,3.812
2284.000000,1,38.31739,-29.40832,38090.8,-1274,1955,3.803
2285.000000,1,38.32201,-29.45737,38070.9,-1273,1954,3.795
2286.000000,1,38.32663,-29.50642,38051,-1271,1953,3.787
2287.000000,1,38.33124,-29.55547,38031.2,-1270,1952,3.779
2288.000000,1,38.33586,-29.60452,38011.3,-1269,1951,3.77
2289.000000,1,38.34048,-29.65356,37991.4,-1268,1950,3.762
2290.000000,1,38.34511,-29.70260,37971.5,-1267,1949,3.754
2291.000000,1,38.34973,-29.75164,37951.6,-1266,1948,3.745
2292.000000,1,38.35436,-29.80067,37931.8,-1264,1947,3.737
2293.000000,1,38.35899,-29.84970,37911.9,-1263,1946,3.729
2294.000000,1,38.36361,-29.89873,37892,-1262,1945,3.72
2295.000000,1,38.36825,-29.94775,37872.1,-1261,1944,3.712
2296.000000,1,38.37288,-29.99677,37852.3,-1260,1943,3.704
2297.000000,1,38.37751,-30.04579,37832.4,-1259,1942,3.695
2298.000000,1,38.38215,-30.09481,37812.5,-1257,1941,3.687
2299.000000,1,38.38678,-30.14382,37792.6,-1256,1940,3.678
2300.000000,1,38.39142,-30.19283,37772.8,-1255,1939,3.67
2301.000000,1,38.39606,-30.24183,37752.9,-1254,1938,3.662
2302.000000,1,38.40070,-30.29083,37733,-1253,1937,3.653
2303.000000,1,38.40535,-30.33983,37713.1,-1252,1936,3.645
2304.000000,1,38.40999,-30.38883,37693.3,-1250,1935,3.637
2305.000000,1,38.41464,-30.43782,37673.4,-1249,1934,3.628
2306.000000,1,38.41929,-30.48681,37653.5,-1248,1933,3.62
2307.000000,1,38.42394,-30.53580,37633.6,-1247,1932,3.611
2308.000000,1,38.42859,-30.58478,37613.8,-1246,1931,3.603
2309.000000,1,38.43324,-30.63377,37593.9,-1245,1930,3.595
2310.000000,1,38.43789,-30.68274,37574,-1243,1929,3.586
2311.000000,1,38.44255,-30.73172,37554.1,-1242,1928,3.578
2312.000000,1,38.44721,-30.78069,37534.3,-1241,1927,3.57
2313.000000,1,38.45186,-30.82966,37514.4,-1240,1926,3.561
2314.000000,1,38.45653,-30.87862,37494.5,-1239,1925,3.553
2315.000000,1,38.46119,-30.92759,37474.6,-1238,1924,3.544
2316.000000,1,38.46585,-30.97654,37454.8,-1236,1923,3.536
2317.000000,1,38.47052,-31.02550,37434.9,-1235,1922,3.528
2318.000000,1,38.47518,-31.07445,37415,-1234,1921,3.519
2319.000000,1,38.47985,-31.12340,37395.1,-1233,1920,3.511
2320.000000,1,38.48452,-31.17235,37375.3,-1232,1919,3.503
2321.000000,1,38.48919,-31.22129,37355.4,-1231,1918,3.495
2322.000000,1,38.49386,-31.27023,37335.5,-1229,1917,3.486
2323.000000,1,38.49854,-31.31917,37315.6,-1228,1916,3.478
2324.000000,1,38.50321,-31.36811,37295.8,-1227,1915,3.47
2325.000000,1,38.50789,-31.41704,37275.9,-1226,1914,3.462
2326.000000,1,38.51257,-31.46597,37256,-1225,1913,3.453
2327.000000,1,38.51725,-31.51489,37236.1,-1224,1912,3.445
2328.000000,1,38.52193,-31.56381,37216.2,-1222,1911,3.437
2329.000000,1,38.52662,-31.61273,37196.4,-1221,1910,3.429
2330.000000,1,38.53130,-31.66165,37176.5,-1220,1909,3.421
2331.000000,1,38.53599,-31.71056,37156.6,-1219,1908,3.413
2332.000000,1,38.54068,-31.75947,37136.7,-1218,1907,3.404
2333.000000,1,38.54537,-31.80838,37116.9,-1216,1906,3.396
2334.000000,1,38.55006,-31.85728,37097,-1215,1905,3.388
2335.000000,1,38.55475,-31.90618,37077.1,-1214,1904,3.38
2336.000000,1,38.55944,-31.95508,37057.2,-1213,1903,3.372
2337.000000,1,38.56414,-32.00397,37037.4,-1212,1902,3.364
2338.000000,1,38.56884,-32.05286,37017.5,-1211,1901,3.356
2339.000000,1,38.57354,-32.10175,36997.6,-1209,1900,3.348
2340.000000,1,38.57824,-32.15063,36977.7,-1208,1899,3.34
2341.000000,1,38.58294,-32.19951,36957.9,-1207,1898,3.333
2342.000000,1,38.58764,-32.24839,36938,-1206,1897,3.325
2343.000000,1,38.59235,-32.29727,36918.1,-1205,1896,3.317
2344.000000,1,38.59706,-32.34614,36898.2,-1204,1895,3.309
2345.000000,1,38.60176,-32.39501,36878.4,-1202,1894,3.301
2346.000000,1,38.60647,-32.44387,36858.5,-1201,1893,3.294
2347.000000,1,38.61119,-32.49274,36838.6,-1200,1892,3.286
2348.000000,1,38.61590,-32.54160,36818.7,-1199,1891,3.278
2349.000000,1,38.62061,-32.59045,36798.9,-1198,1890,3.27
2350.000000,1,38.62533,-32.63930,36779,-1197,1889,3.263
2351.000000,1,38.63005,-32.68815,36759.1,-1195,1888,3.255
2352.000000,1,38.63477,-32.73700,36739.2,-1194,1887,3.248
2353.000000,1,38.63949,-32.78584,36719.4,-1193,1886,3.24
2354.000000,1,38.64421,-32.83469,36699.5,-1192,1885,3.233
2355.000000,1,38.64893,-32.88352,36679.6,-1191,1884,3.225
2356.000000,1,38.65366,-32.93236,36659.7,-1190,1883,3.218
2357.000000,1,38.65838,-32.98119,36639.9,-1188,1882,3.21
2358.000000,1,38.66311,-33.03002,36620,-1187,1881,3.203
2359.000000,1,38.66784,-33.07884,36600.1,-1186,1880,3.196
2360.000000,1,38.67257,-33.12766,36580.2,-1185,1879,3.189
2361.000000,1,38.67731,-33.17648,36560.3,-1184,1878,3.181
2362.000000,1,38.68204,-33.22530,36540.5,-1182,1877,3.174
2363.000000,1,38.68678,-33.27411,36520.6,-1181,1876,3.167
2364.000000,1,38.69152,-33.32292,36500.7,-1180,1875,3.16
2365.000000,1,38.69626,-33.37172,36480.8,-1179,1874,3.153
2366.000000,1,38.70100,-33.42053,36461,-1178,1873,3.146
2367.000000,1,38.70574,-33.46933,36441.1,-1177,1872,3.139
2368.000000,1,38.71048,-33.51812,36421.2,-1175,1871,3.132
2369.000000,1,38.71523,-33.56692,36401.3,-1174,1870,3.125
2370.000000,1,38.71997,-33.61571,36381.5,-1173,1869,3.118
2371.000000,1,38.72472,-33.66449,36361.6,-1172,1868,3.112
2372.000000,1,38.72947,-33.71328,36341.7,-1171,1867,3.105
2373.000000,1,38.73422,-33.76206,36321.8,-1170,1866,3.098
2374.000000,1,38.73898,-33.81084,36302,-1168,1865,3.091
2375.000000,1,38.74373,-33.85961,36282.1,-1167,1864,3.085
2376.000000,1,38.74849,-33.90838,36262.2,-1166,1863,3.078
2377.000000,1,38.75325,-33.95715,36242.3,-1165,1862,3.072
2378.000000,1,38.75801,-34.00591,36222.5,-1164,1861,3.065
2379.000000,1,38.76277,-34.05468,36202.6,-1163,1860,3.059
2380.000000,1,38.76753,-34.10343,36182.7,-1161,1859,3.053
